answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
193;general;confirm;"i would like you check details please.";"i would like you check details please.";"i would like you check details please."
129;general;confirm;"can you please check and confirm the detail.";"can you please check and confirm the detail.";"can you please check and confirm the detail."
334;general;confirm;"i'd like you check what i last said please.";"i'd like you check what i last said please.";"i'd like you check what i last said please."
214;general;confirm;"would you please check the detail.";"would you please check the detail.";"would you please check the detail."
387;general;confirm;"could you please confirm the details.";"could you please confirm the details.";"could you please confirm the details."
196;general;confirm;"i'd like you confirm it please.";"i'd like you confirm it please.";"i'd like you confirm it please."
107;general;confirm;"i like you to confirm question please.";"i like you to confirm question please.";"i like you to confirm question please."
259;general;confirm;"can you please check and confirm what just said.";"can you please check and confirm what just said.";"can you please check and confirm what just said."
326;general;confirm;"will you please check and confirm the last thing i said.";"will you please check and confirm the last thing i said.";"will you please check and confirm the last thing i said."
306;general;confirm;"check and confirm that please.";"check and confirm that please.";"check and confirm that please."
311;general;confirm;"i would like you to check the question please.";"i would like you to check the question please.";"i would like you to check the question please."
440;general;confirm;"i want you to confirm what i last said please.";"i want you to confirm what i last said please.";"i want you to confirm what i last said please."
302;general;confirm;"i like you check what i last said please.";"i like you check what i last said please.";"i like you check what i last said please."
331;general;confirm;"would you confirm the detail.";"would you confirm the detail.";"would you confirm the detail."
493;general;confirm;"please will you check and confirm what i just said.";"please will you check and confirm what i just said.";"please will you check and confirm what i just said."
108;general;confirm;"can you please confirm last thing i said.";"can you please confirm last thing i said.";"can you please confirm last thing i said."
422;general;confirm;"i would like you confirm last thing i said please.";"i would like you confirm last thing i said please.";"i would like you confirm last thing i said please."
255;general;confirm;"check and confirm the detail please.";"check and confirm the detail please.";"check and confirm the detail please."
104;general;confirm;"i like you check it please.";"i like you check it please.";"i like you check it please."
