answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
17634;datetime;query;"[date : twenty second april] day";"twenty second april day";"22nd April day"
17086;datetime;query;"what is the time in [place_name : london]";"what is the time in london";"What is the time in London?"
11070;datetime;query;"what day does [date : april sixteenth] fall on";"what day does april sixteenth fall on";"What day does april 16th fall on?"
5216;datetime;query;"what day is [date : easter]";"what day is easter";"What day is Easter?"
22161;datetime;query;"mention the time in [place_name : canada] now";"mention the time in canada now";"Mention the time in Canada now."
3664;datetime;query;"tell me what time it is right now";"tell me what time it is right now";"Tell me what time it is right now"
16698;datetime;query;"the time in [place_name : cairo] please";"the time in cairo please";"PDA. The time in Cairo please."
25260;datetime;query;"which week is [date : twenty third]";"which week is twenty third";"which week is 23rd?"
2329;datetime;query;"what is [date : today's] date";"what is today's date";"What is today's date?"
12299;datetime;query;"what day of the week does [event_name : christmas] fall on [date : this year]";"what day of the week does christmas fall on this year";"What day of the week does Christmas fall on this year?"
16701;datetime;query;"what is the time in [place_name : ajmer]";"what is the time in ajmer";"What is the time in Ajmer ?"
25964;datetime;query;"show me the time in [place_name : new york city]";"show me the time in new york city";"Show me the time in New York City."
25965;datetime;query;"what is the time in [place_name : australia] right now";"what is the time in australia right now";"What is the time in Austrailia right now?"
2052;datetime;query;"what day of the week is [date : first april]";"what day of the week is first april";"What day of the week is 1st april?"
2716;datetime;query;"how many [event_name : birthday's] are on [date : twenty third]";"how many birthday's are on twenty third";"How many birthday's are on 23rd."
10221;datetime;query;"what is [date : tomorrows] date";"what is tomorrows date";"What is tomorrows date?"
5792;datetime;query;"what day of the week is the [date : first of march]";"what day of the week is the first of march";"What day of the week is the 1st of March?"
14737;datetime;query;"i need to know what is the date [date : today]";"i need to know what is the date today";"I need to know what is the date today."
12028;datetime;query;"what is [time_zone : eastern] standard time right noe";"what is eastern standard time right noe";"What is eastern standard time right noe?"
