answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
183;general;commandstop;"olly will you please shut off.";"olly will you please shut off.";"olly will you please shut off."
88;general;commandstop;"olly that is enough, cancel it.";"olly that is enough, cancel it.";"olly that is enough, cancel it."
13;general;commandstop;"i will talk to you later.";"i will talk to you later.";"i will talk to you later."
108;general;commandstop;"would you shut up please.";"would you shut up please.";"would you shut up please."
257;general;commandstop;"could you please shut up.";"could you please shut up.";"could you please shut up."
15;general;commandstop;"olly can you please shut up.";"olly can you please shut up.";"olly can you please shut up."
91;general;commandstop;"can you shut up please.";"can you shut up please.";"can you shut up please."
154;general;commandstop;"that's all, stop.";"that's all, stop.";"that's all, stop."
288;general;commandstop;"talk to you later.";"talk to you later.";"talk to you later."
320;general;commandstop;"shut up.";"shut up.";"shut up."
292;general;commandstop;"olly will you stop please.";"olly will you stop please.";"olly will you stop please."
287;general;commandstop;"olly that's enough, stop it.";"olly that's enough, stop it.";"olly that's enough, stop it."
308;general;commandstop;"can you just stop it please.";"can you just stop it please.";"can you just stop it please."
78;general;commandstop;"olly can you shut off.";"olly can you shut off.";"olly can you shut off."
5;general;commandstop;"can you please shut down.";"can you please shut down.";"can you please shut down."
8;general;commandstop;"olly that's all, just stop.";"olly that's all, just stop.";"olly that's all, just stop."
121;general;commandstop;"olly could you just cancel please.";"olly could you just cancel please.";"olly could you just cancel please."
89;general;commandstop;"olly would you shut up.";"olly would you shut up.";"olly would you shut up."
164;general;commandstop;"olly please stop.";"olly please stop.";"olly please stop."
