answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
4898;recommendation;movies;"can you recommend some movies to watch in [place_name : theater] near me";"can you recommend some movies to watch in theater near me";"can you recommend some movies to watch in theater near me"
14839;recommendation;movies;"what movies are playing [date : this week]";"what movies are playing this week";"Olly, what movies are playing this week?"
3355;recommendation;movies;"what is the latest [movie_type : action] [media_type : movie] running in [place_name : theaters]";"what is the latest action movie running in theaters";"what is the latest action movie running in theaters"
4899;recommendation;movies;"tell me the movie with [movie_type : best imdb ratings] going on in [place_name : theatres] near me";"tell me the movie with best imdb ratings going on in theatres near me";"tell me the movie with best IMDB ratings going on in theatres near me"
12569;recommendation;movies;"movies with good rotten tomato ratings";"movies with good rotten tomato ratings";"Movies with good rotten tomato ratings"
13051;recommendation;movies;"what are the current movies playing in me area";"what are the current movies playing in me area";"What are the current movies playing in my area?"
22674;recommendation;movies;"should i watch this movie";"should i watch this movie";"Should I watch this movie?"
17887;recommendation;movies;"what's playing at [place_name : brea plaza five]";"what's playing at brea plaza five";"Olly, what's playing at Brea Plaza five?"
25768;recommendation;movies;"[movie_name : kung fu panda three]";"kung fu panda three";"kung fu panda 3"
19060;recommendation;movies;"when is [movie_name : trolls] playing";"when is trolls playing";"When is *** playing?"
