answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
11619;news;query;"give me [place_name : international] news";"give me international news";"PDA give me international news"
14104;news;query;"what is the latest news on [news_topic : sprint]";"what is the latest news on sprint";"What is the latest news on Sprint?"
16523;news;query;"what are they saying about [person : donald trump] on this topic";"what are they saying about donald trump on this topic";"What are they saying about Donald Trump on Fox"
8894;news;query;"[media_type : usa today] headlines";"usa today headlines";"USA Today Headlines"
16271;news;query;"read me the most updated news on [media_type : bbc]";"read me the most updated news on bbc";"Olly, read me the most updated news on BBC"
13440;news;query;"i would like to know the latest from [media_type : nbc news]";"i would like to know the latest from nbc news";"I would like to know the latest from NBC news."
6402;news;query;"find the [date : this week's] news about [news_topic : emigration legislation] in the [place_name : us] please";"find the this week's news about emigration legislation in the us please";"Find the this week's news about emigration legislation in the U.S please."
17239;news;query;"[news_topic : political] news of importance for the day";"political news of importance for the day";"Political news of importance for the day"
15043;news;query;"what happened [date : yesterday] on [news_topic : samurai jack]";"what happened yesterday on samurai jack";"What happened yesterday on samurai jack."
13549;news;query;"what's the latest news about [news_topic : us election]";"what's the latest news about us election";"what's the latest news about US election?"
21304;news;query;"latest updates on [news_topic : syrian civil war]";"latest updates on syrian civil war";"Latest updates on Syrian Civil War"
9742;news;query;"i need [news_topic : sport's] news";"i need sport's news";"I need sport's news"
null;news;query;"get me the latest news of [place_name : world]";"get me the latest news of world";"null"
9784;news;query;"what is happening in the [place_name : world] [date : today]";"what is happening in the world today";"What is happening in the world today?"
19705;news;query;"keep me up to date on the [news_topic : election] news";"keep me up to date on the election news";"Keep mu up to date on the election news."
8104;news;query;"access latest news";"access latest news";"Access latest news"
7506;news;query;"which teams are playing [date : today] in the [news_topic : premier league]";"which teams are playing today in the premier league";"Which teams are playing today in the premier league?"
12258;news;query;"let me know if anything happens on that subject";"let me know if anything happens on that subject";"Let me know if anything happens on that subject"
14443;news;query;"what is happening in the [place_name : world] right now";"what is happening in the world right now";"What  is happening in the world right now?"
