answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
12162;iot;hue_lightdim;"these lights are too bright please lower them";"these lights are too bright please lower them";"These lights are too bright please fix them"
13798;iot;hue_lightdim;"please dim the lights in the [house_place : bedrooms]";"please dim the lights in the bedrooms";"Please dim the lights in the bedrooms"
17243;iot;hue_lightdim;"dim all [house_place : interior] lights";"dim all interior lights";"Dim all interior lights"
21960;iot;hue_lightdim;"bring the lights down [change_amount : a bit]";"bring the lights down a bit";"Bring the lights down a bit"
2939;iot;hue_lightdim;"can you lower the lights";"can you lower the lights";"can you lower the lights"
2945;iot;hue_lightdim;"lower the brightness";"lower the brightness";"lower the brightness"
4085;iot;hue_lightdim;"it is too bright in here dim the lights";"it is too bright in here dim the lights";"It is too bright in here, dim the lights."
19538;iot;hue_lightdim;"the lights are too bright";"the lights are too bright";"the lights are too bright"
769;iot;hue_lightdim;"decrease brightness";"decrease brightness";"Decrease brightness"
4084;iot;hue_lightdim;"please turn the lights down";"please turn the lights down";"Please turn the lights down."
4189;iot;hue_lightdim;"turn the lights down in the [house_place : living room]";"turn the lights down in the living room";"Turn the lights down in the living room"
5371;iot;hue_lightdim;"turn down the lights";"turn down the lights";"Turn down the lights"
