answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
22640;recommendation;events;"list [event_name : local ongoing exhibitions]";"list local ongoing exhibitions";"list local ongoing exhibitions"
24157;recommendation;events;"local show";"local show";"local show"
2744;recommendation;events;"what [business_type : movie] can i watch [timeofday : tonight] on the theater here in [place_name : boston]";"what movie can i watch tonight on the theater here in boston";"what movie can I watch tonight on the theater here in Boston?"
null;recommendation;events;"list events nearby [place_name : new york]";"list events nearby new york";"null"
19939;recommendation;events;"what is going on in me area [date : today]";"what is going on in me area today";"what is going on in my area today"
15578;recommendation;events;"please show me a list of entertainment options in my area";"please show me a list of entertainment options in my area";"Please show me a list of entertainment options in my area"
20033;recommendation;events;"what happens on the [date : fourth of july]";"what happens on the fourth of july";"what happens on the Fourth of July"
9332;recommendation;events;"what is worth doing around here";"what is worth doing around here";"what is worth doing around here."
13862;recommendation;events;"things to do in my area";"things to do in my area";"things to do in my area"
12201;recommendation;events;"what bands are playing in [place_name : town] [date : this weekend]";"what bands are playing in town this weekend";"What bands are playing in town this weekend?"
2499;recommendation;events;"where is the event venue";"where is the event venue";"Where is the event venue?"
4923;recommendation;events;"what events are going on around my place";"what events are going on around my place";"What events are going on around my place?"
11127;recommendation;events;"what kind of [event_name : free activities] can i do locally [date : this week]";"what kind of free activities can i do locally this week";"What kind of free activities can i do locally this week?"
21602;recommendation;events;"list events in [place_name : ny]";"list events in ny";"list events in NY"
10294;recommendation;events;"what is going on around me";"what is going on around me";"What is going on around me?"
10049;recommendation;events;"what plays are showing at the [place_name : theatre]";"what plays are showing at the theatre";"What plays are showing at the theatre?"
12154;recommendation;events;"what should i do [date : this weekend]";"what should i do this weekend";"what should i do this weekend"
8078;recommendation;events;"tell me all local events";"tell me all local events";"tell me all local events"
20780;recommendation;events;"any activity in the area";"any activity in the area";"any activity in the area?"
