answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
16806;alarm;remove;"get rid of my [alarm_type : wake up] alarm set for [date : saturday]";"get rid of my wake up alarm set for saturday";"Get rid of my wake up alarm set for Saturday."
4630;alarm;remove;"disable alarm for [time : three pm]";"disable alarm for three pm";"disable alarm for 3PM"
11623;alarm;remove;"remove set alarm";"remove set alarm";"Remove set alarm"
559;alarm;remove;"remove the alarm set for [time : ten pm]";"remove the alarm set for ten pm";"Remove the alarm set for 10pm"
22027;alarm;remove;"remove all alarm of [date : sunday]";"remove all alarm of sunday";"Remove all alarm of sunday"
18440;alarm;remove;"do not wake me up [date : tomorrow]";"do not wake me up tomorrow";"Do not wake me up tomorrow."
14683;alarm;remove;"please remove the alarm set for [date : wednesday] called [event_name : kickball]";"please remove the alarm set for wednesday called kickball";"Please remove the alarm set for Wednesday called kickball."
13271;alarm;remove;"turn off my alarms";"turn off my alarms";"Turn off my alarms"
27255;alarm;remove;"forget alarm";"forget alarm";"Forget alarm."
17613;alarm;remove;"set off this alarm";"set off this alarm";"Set off this alarm"
8758;alarm;remove;"turn off my alarm";"turn off my alarm";"turn off my alarm"
