answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
3909;iot;hue_lightchange;"change the color of the lights in my [house_place : bedroom] to [color_type : red]";"change the color of the lights in my bedroom to red";"PDA, change the color of the lights in my bedroom to red."
14231;iot;hue_lightchange;"give me [color_type : red] lights";"give me red lights";"Give me red lights."
5996;iot;hue_lightchange;"show me the available colours of lights";"show me the available colours of lights";"Show me the available colours of lights"
4755;iot;hue_lightchange;"change the color of the light";"change the color of the light";"PDA change the color of the light."
2218;iot;hue_lightchange;"change my room lights to [color_type : blue]";"change my room lights to blue";"change my room lights to blue."
11182;iot;hue_lightchange;"set the [house_place : living room] lights to [color_type : red]";"set the living room lights to red";"Set the living room lights to red"
14069;iot;hue_lightchange;"turn the lights to [color_type : red] color";"turn the lights to red color";"olly turn the lights to red color"
6800;iot;hue_lightchange;"make all the lights in the [house_place : house] [color_type : orange]";"make all the lights in the house orange";"Make all the lights in the house orange"
14167;iot;hue_lightchange;"make my lights [color_type : blue]";"make my lights blue";"Make my lights blue."
5925;iot;hue_lightchange;"can you make a [color_type : red] shade of light in the [house_place : living room]";"can you make a red shade of light in the living room";"Can you make a red shade of light in the living room?"
37;iot;hue_lightchange;"[color_type : pink] is all we need";"pink is all we need";"pink is all we need"
8299;iot;hue_lightchange;"change light color to [color_type : blue]";"change light color to blue";"change light color to blue"
18975;iot;hue_lightchange;"change the lights to a different hue";"change the lights to a different hue";"change the lights to a different hue"
15148;iot;hue_lightchange;"[color_type : White]";"White";"White"
8353;iot;hue_lightchange;"change lights to [color_type : red]";"change lights to red";"Change lights to red"
13329;iot;hue_lightchange;"can this room have [color_type : green] light";"can this room have green light";"Can this room have green light?"
13327;iot;hue_lightchange;"change the lights in the [house_place : living room] to [color_type : green and red]";"change the lights in the living room to green and red";"Change the lights in the living room to green and red."
4666;iot;hue_lightchange;"i want [color_type : blue] lighting";"i want blue lighting";"Olly I want blue lighting"
16500;iot;hue_lightchange;"make the [house_place : living room] light [color_type : orange]";"make the living room light orange";"Make the living room light orange."
