answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
7775;recommendation;locations;"what's the most popular [business_type : curry place] in [place_name : town]";"what's the most popular curry place in town";"What's the most popular curry place in town?"
673;recommendation;locations;"tell me [food_type : pizza] [business_type : restaurants] close by";"tell me pizza restaurants close by";"tell me pizza restaurants close by."
6860;recommendation;locations;"i would like to know the best rating [business_type : pubs] in the local area";"i would like to know the best rating pubs in the local area";"Alexa, I would like to know the best rating pubs in the local area"
16394;recommendation;locations;"can you tell me a good [business_type : place to eat]";"can you tell me a good place to eat";"Olly, can you tell me a good place to eat?"
9203;recommendation;locations;"where to buy cannon cameras";"where to buy cannon cameras";"where to buy cannon cameras"
679;recommendation;locations;"tell me [food_type : chinese] [business_type : restaurants] in the area";"tell me chinese restaurants in the area";"tell me chinese restaurants in the area"
18875;recommendation;locations;"please list the best [business_type : clothing shops] near me";"please list the best clothing shops near me";"Olly, please list the best clothing shops near me."
15911;recommendation;locations;"hey olly tell me what shops i am near";"hey olly tell me what shops i am near";"hey siri tell me what shops I am near"
7774;recommendation;locations;"what shops are [place_name : round here]";"what shops are round here";"What shops are round here?"
6548;recommendation;locations;"list [business_type : shops] in [place_name : douglasville ga]";"list shops in douglasville ga";"List shops in Douglasville GA"
20696;recommendation;locations;"ask a [business_type : restaurant] in me area";"ask a restaurant in me area";"ask a restaurant in My area"
21340;recommendation;locations;"find me the smallest [business_type : coffee shop] in [place_name : new orleans]";"find me the smallest coffee shop in new orleans";"Find me the smallest coffee shop in New Orleans."
3353;recommendation;locations;"give the list of [business_type : theaters] in the [place_name : vicinity]";"give the list of theaters in the vicinity";"give the list of theaters in the vicinity"
5822;recommendation;locations;"what are the [food_type : vietnamese] [business_type : restaurants] in the area";"what are the vietnamese restaurants in the area";"What are the Vietnamese restaurants in the area"
17248;recommendation;locations;"what's the best [food_type : pizza] [business_type : shop] nearby";"what's the best pizza shop nearby";"what's the best pizza shop nearby"
10874;recommendation;locations;"what's the best [business_type : clothes store] here";"what's the best clothes store here";"What's the best clothes store here?"
8888;recommendation;locations;"when does [business_type : olive garden] close [date : today]";"when does olive garden close today";"When does Olive Garden close today?"
7786;recommendation;locations;"best [business_type : restaurant] in local area";"best restaurant in local area";"best restaurant in local area"
16807;recommendation;locations;"where a good [business_type : restaurant]";"where a good restaurant";"Where a good restaurant"
