answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
7781;music;likeness;"that song was awesome can you repeat";"that song was awesome can you repeat";"That song was awesome, can you repeat?"
19501;music;likeness;"save the opinion that i just posted to this song";"save the opinion that i just posted to this song";"Save the opinion that I just posted to this song."
15349;music;likeness;"this is a nice song";"this is a nice song";"This is a nice song."
11969;music;likeness;"save this song as a favorite";"save this song as a favorite";"Save this song as a favorite"
14822;music;likeness;"save this songs genre for me";"save this songs genre for me";"Save this songs genre for me."
14946;music;likeness;"add this song to my catalogue";"add this song to my catalogue";"Add this song to my catalogue"
22833;music;likeness;"remember this music";"remember this music";"Remember this music"
599;music;likeness;"this is one of the best songs for me";"this is one of the best songs for me";"This is one of the best songs for me"
17386;music;likeness;"save my song preferences on playlist";"save my song preferences on playlist";"Save my song preferences on playlist"
17387;music;likeness;"compile favorites list according to my song feedback";"compile favorites list according to my song feedback";"Compile favorites list according to my song feedback"
2609;music;likeness;"its peaceful";"its peaceful";"its peaceful"
14734;music;likeness;"i enjoy music";"i enjoy music";"I enjoy 80's music."
21298;music;likeness;"i like [music_descriptor : top twenty] music";"i like top twenty music";"I like top 20 music."
4303;music;likeness;"i really ska music";"i really ska music";"I really ska music."
4886;music;likeness;"this song is amazing is not it";"this song is amazing is not it";"THIS SONG IS AMAZING, IS NOT IT ?"
11525;music;likeness;"save this song as my favorite";"save this song as my favorite";"Alexa, save this song as my favorite."
12089;music;likeness;"this is a five star song";"this is a five star song";"This is a five star song!"
19942;music;likeness;"yes i like to save opinion on song playing and which player support that song";"yes i like to save opinion on song playing and which player support that song";"yes, I Like to save opinion on song playing and which player suppoert that song."
