answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
325;general;affirm;"correcly.";"correcly.";"correcly."
173;general;affirm;"yeap you get that perfectly.";"yeap you get that perfectly.";"yeap you get that perfectly."
447;general;affirm;"yeah correct response to the command.";"yeah correct response to the command.";"yeah correct response to the command."
84;general;affirm;"yes it's excellent.";"yes it's excellent.";"yes it's excellent."
314;general;affirm;"your understanding is confirmed.";"your understanding is confirmed.";"your understanding is confirmed."
48;general;affirm;"it's exact.";"it's exact.";"it's exact."
436;general;affirm;"yeah great response to command.";"yeah great response to command.";"yeah great response to command."
143;general;affirm;"yeap exact response to command.";"yeap exact response to command.";"yeap exact response to command."
326;general;affirm;"yeap fantastic.";"yeap fantastic.";"yeap fantastic."
334;general;affirm;"it's amazing.";"it's amazing.";"it's amazing."
70;general;affirm;"yeah you did it exactly.";"yeah you did it exactly.";"yeah you did it exactly."
139;general;affirm;"you've got the answer perfectly.";"you've got the answer perfectly.";"you've got the answer perfectly."
101;general;affirm;"you've gotten your understanding correcly.";"you've gotten your understanding correcly.";"you've gotten your understanding correcly."
43;general;affirm;"yes that's fantastic.";"yes that's fantastic.";"yes that's fantastic."
397;general;affirm;"yes you get your understanding perfectly.";"yes you get your understanding perfectly.";"yes you get your understanding perfectly."
116;general;affirm;"fantastic response to the command.";"fantastic response to the command.";"fantastic response to the command."
240;general;affirm;"it's perfect.";"it's perfect.";"it's perfect."
502;general;affirm;"yeap strongly agreed.";"yeap strongly agreed.";"yeap strongly agreed."
213;general;affirm;"yes exact response.";"yes exact response.";"yes exact response."
