answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
8518;transport;taxi;"call [transport_agency : golden taxi] to pick me up at [time : seven pm] [date : today]";"call golden taxi to pick me up at seven pm today";"Call Golden Taxi to pick me up at 7pm today."
17218;transport;taxi;"find me a ride to the [place_name : mall of america] please";"find me a ride to the mall of america please";"Find me a ride to the mall of America please"
1797;transport;taxi;"i need a [transport_type : cab] in [time : thirty minutes]";"i need a cab in thirty minutes";"Olly I need a cab in 30 mins"
11167;transport;taxi;"i need a [transport_type : taxi] in [time : thirty minutes]";"i need a taxi in thirty minutes";"I need a taxi in 30 minutes"
12562;transport;taxi;"could you please book me a [transport_type : taxi] going to location";"could you please book me a taxi going to location";"Could you please book me a taxi going to 'location'?"
18535;transport;taxi;"book an [transport_agency : uber] to pick me up now";"book an uber to pick me up now";"book an uber to pick me up now"
12793;transport;taxi;"please book me a [transport_type : taxi] [transport_agency : uber]";"please book me a taxi uber";"PDA, Please book me a taxi/Uber"
7949;transport;taxi;"book me a [transport_type : ride]";"book me a ride";"Book me a ride"
6843;transport;taxi;"what is the number of the closest [transport_type : taxi] company";"what is the number of the closest taxi company";"What is the number of the closest taxi company?"
24878;transport;taxi;"call [business_name : rta] and book a [transport_type : taxi] for [time : three] o'clock in the [timeofday : morning]";"call rta and book a taxi for three o'clock in the morning";"Call RTA and book a taxi for 3 o'clock in the morning"
4251;transport;taxi;"book a [transport_type : taxi] to go to the [place_name : movies] at [time : one]";"book a taxi to go to the movies at one";"Book a taxi to go to the movies at 1"
10533;transport;taxi;"need a [transport_type : taxi] [date : tomorrow] at [time : eight] in the [timeofday : morning]";"need a taxi tomorrow at eight in the morning";"Need a taxi tomorrow at 8 in the morning"
23417;transport;taxi;"book a [transport_type : cab] to [place_name : office] for me";"book a cab to office for me";"book a cab to office for me"
3367;transport;taxi;"could you please hire me a [transport_type : taxi] to go to the [place_name : opera] [timeofday : tonight]";"could you please hire me a taxi to go to the opera tonight";"could you please hire me a taxi to go to the opera tonight?"
23395;transport;taxi;"open [transport_agency : uber]";"open uber";"open uber"
21580;transport;taxi;"book an [transport_agency : uber] for me";"book an uber for me";"Book an uber for me."
22515;transport;taxi;"book an outstation [transport_type : cab] of [transport_agency : ola]";"book an outstation cab of ola";"book an outstation cab of Ola"
1796;transport;taxi;"call me a [transport_type : cab] to the [place_name : train station]";"call me a cab to the train station";"Olly call me a cab to the trainstation"
