answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
16427;play;radio;"i want to listen to the [radio_name : bob and tom show]";"i want to listen to the bob and tom show";"I want to listen to the Bob and tom show"
22308;play;radio;"play [date : yesterday's] hot [radio_name : ninety seven morning show]";"play yesterday's hot ninety seven morning show";"Play yesterday's Hot 97 morning show"
5649;play;radio;"i want to hear the radio";"i want to hear the radio";"I want to hear the radio Olly."
19834;play;radio;"turn on [radio_name : wfrn ninety nine point one]";"turn on wfrn ninety nine point one";"Turn on WFRN 99.1"
13307;play;radio;"go to radio";"go to radio";"go to radio"
1316;play;radio;"start [radio_name : bbc] radio";"start bbc radio";"Start BBC radio."
5824;play;radio;"open radio";"open radio";"open radio"
24465;play;radio;"play a [radio_name : news radio station]";"play a news radio station";"Play a news radio station"
17820;play;radio;"play the miami heat and warriors game";"play the miami heat and warriors game";"Play the Miami heat and warriors game"
15946;play;radio;"hey olly turn the radio on";"hey olly turn the radio on";"hey sire turn the radio on"
19226;play;radio;"get me some radio [media_type : music] from [radio_name : kamp fm]";"get me some radio music from kamp fm";"Get me some radio music from KAMP_FM"
8868;play;radio;"i need you to start [radio_name : fm eight hundred and ninety] radio channel";"i need you to start fm eight hundred and ninety radio channel";"I need you to start FM 89.0 radio channel"
15009;play;radio;"find the best [radio_name : rock station] near my location and turn it on";"find the best rock station near my location and turn it on";"Find the best rock station near my location and turn it on"
12928;play;radio;"get radio";"get radio";"get radio"
21584;play;radio;"play the radio station [radio_name : one hundred and one point nine]";"play the radio station one hundred and one point nine";"PDA, Play the radio station 101.9"
19088;play;radio;"play [person : sam harris] please";"play sam harris please";"play sam harris please"
6237;play;radio;"tune in to my favorite radio station please";"tune in to my favorite radio station please";"Tune in to my favorite radio station please."
17819;play;radio;"play the college baseball game";"play the college baseball game";"Play the college baseball game"
21182;play;radio;"play howard stern on [app_name : sirius]";"play howard stern on sirius";"Play Howard Stern on sirius."
