answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
12070;iot;coffee;"i would like a cup of [coffee_type : coffee with one cream and three sugars]";"i would like a cup of coffee with one cream and three sugars";"Olly, I would like a cup of coffee with 1 cream and 3 sugars."
12308;iot;coffee;"start making a coffee";"start making a coffee";"start making a coffee"
16347;iot;coffee;"my coffee is cold please make more coffee";"my coffee is cold please make more coffee";"My coffee is cold please make more coffee"
6502;iot;coffee;"start brewing please";"start brewing please";"Start brewing please."
13387;iot;coffee;"please make me a coffee";"please make me a coffee";"Please make me a coffee."
10795;iot;coffee;"please start me some coffee";"please start me some coffee";"Please start me some coffee."
25640;iot;coffee;"get [device_type : coffee maker] started for a fresh cup";"get coffee maker started for a fresh cup";"Get coffee maker started for a fresh cup."
11028;iot;coffee;"brew some coffee";"brew some coffee";"Brew some coffee"
7601;iot;coffee;"i need coffee please preferably [coffee_type : hot]";"i need coffee please preferably hot";"I need coffee please preferably hot."
10841;iot;coffee;"i need a cup of coffee";"i need a cup of coffee";"I need a cup of coffee."
11604;iot;coffee;"commence coffee making";"commence coffee making";"Olly, commence coffee making."
26938;iot;coffee;"need a [coffee_type : hot] coffee";"need a hot coffee";"need a hot coffee"
20772;iot;coffee;"would you set the [device_type : coffee maker] running";"would you set the coffee maker running";"Would you set the coffeemaker running?"
13117;iot;coffee;"brew me some coffee";"brew me some coffee";"Brew me some coffee"
25262;iot;coffee;"i'd like a [coffee_type : cappuccino] please";"i'd like a cappuccino please";"I'd like a cappuccino, please."
12245;iot;coffee;"[person : greg] wants [coffee_type : black] coffee can you make one";"greg wants black coffee can you make one";"Greg wants black coffee, can you make one?"
12558;iot;coffee;"please turn on my [device_type : coffee pot]";"please turn on my coffee pot";"Please turn on my coffee pot"
10833;iot;coffee;"can you start the [device_type : coffee machine] for me";"can you start the coffee machine for me";"Can you start the coffee machine for me?"
25687;iot;coffee;"program [device_type : coffee machine] to brew coffee in [time : two minutes]";"program coffee machine to brew coffee in two minutes";"Program coffee machine to brew coffee in 2 minutes."
