answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
26642;play;music;"could you play [song_name : you don't bring me flowers]";"could you play you don't bring me flowers";"could you play You DOn't Bring me Flowers"
25101;play;music;"i want to dance to the tune of [artist_name : raghu dixit]";"i want to dance to the tune of raghu dixit";"I want to Dance to the tune of Raghu Dixit"
10902;play;music;"please play some [music_genre : jazz music]";"please play some jazz music";"Please play some jazz misic"
9122;play;music;"please play songs i've purchased and favorited";"please play songs i've purchased and favorited";"Please play songs I've purchased and favorited."
8482;play;music;"i'dl like to hear any [music_genre : classical] except for [artist_name : bach] or [artist_name : schubert]";"i'dl like to hear any classical except for bach or schubert";"I'dl like to hear any classical, except for bach or schubert"
12145;play;music;"play my [playlist_name : motivational playlist]";"play my motivational playlist";"Play my motivational playlist."
19602;play;music;"let me hear some [music_genre : bluegrass] music";"let me hear some bluegrass music";"let me hear some bluegrass music"
19553;play;music;"play new songs by [artist_name : barenaked ladies]";"play new songs by barenaked ladies";"play new songs by barenaked ladies"
724;play;music;"start my [music_genre : jazz] playlist";"start my jazz playlist";"Start my jazz playlist"
23462;play;music;"play music from [playlist_name : good playlist]";"play music from good playlist";"Play sec01 music from good playlist"
12314;play;music;"can you play [media_type : rfi]";"can you play rfi";"can you play {song title} by {artist}"
8653;play;music;"play [music_genre : foke]";"play foke";"play foke"
20045;play;music;"play music [song_name : true love]";"play music true love";"play list music True Love"
9529;play;music;"play the [playlist_name : electronic] playlist";"play the electronic playlist";"Play the electronic playlist"
13240;play;music;"play a [music_genre : party] music list";"play a party music list";"Play a party music list"
9531;play;music;"initiate the music on the [playlist_name : electronic] playlist";"initiate the music on the electronic playlist";"Initiate the music on the electronic playlist"
9096;play;music;"repeat this list in random order";"repeat this list in random order";"Repeat this list in random order"
8949;play;music;"i want to listen to [song_name : electric slide]";"i want to listen to electric slide";"I want to listen to Electric Slide"
10236;play;music;"play random music";"play random music";"Play random music"
