answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
12264;lists;remove;"rearrange that off the list";"rearrange that off the list";"Rearrange that off the list"
2026;lists;remove;"get rid of a list";"get rid of a list";"get rid of a list"
8542;lists;remove;"please remove sporty event from list";"please remove sporty event from list";"please remove sporty event from list."
4036;lists;remove;"please remove a list";"please remove a list";"Please remove a list"
23430;lists;remove;"please remove dallas from my [list_name : travel itinerary]";"please remove dallas from my travel itinerary";"Please remove Dallas from my travel itinerary"
11713;lists;remove;"clear the list";"clear the list";"Olly, clear the list"
null;lists;remove;"delete my [list_name : groceries] list";"delete my groceries list";"null"
13696;lists;remove;"please remove the first list";"please remove the first list";"Please remove the first list."
13069;lists;remove;"remove [list_name : grocery] list";"remove grocery list";"Remove grocery list"
15367;lists;remove;"remove my [list_name : list of notes] from [date : last week]";"remove my list of notes from last week";"Remove my list of notes from last week."
3876;lists;remove;"find apple on list and remove";"find apple on list and remove";"find apple on list and remove"
10009;lists;remove;"remove that item";"remove that item";"Remove that item"
11473;lists;remove;"delete last item listed";"delete last item listed";"PDA delete last item listed"
10528;lists;remove;"remove cereal from my [list_name : shopping] list";"remove cereal from my shopping list";"Remove cereal from my shopping list."
4522;lists;remove;"i'm done with [date : today's] [list_name : to do] list";"i'm done with today's to do list";"I'm done with today's to-do list."
4408;lists;remove;"delete the last list";"delete the last list";"Delete the last list."
18287;lists;remove;"please remove the [list_name : grocery] list from my [list_name : set of lists]";"please remove the grocery list from my set of lists";"Please remove the grocery list from my set of lists."
14415;lists;remove;"clear list things to do [date : this weekend]";"clear list things to do this weekend";"Clear list, things to do this weekend."
11836;lists;remove;"delete everything on the menu";"delete everything on the menu";"Olly delete everything on the menu"
