answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
27334;qa;currency;"please check exchange rates";"please check exchange rates";"PDA please check exchange rates"
25873;qa;currency;"what is the exchange rate of [currency_name : u. s. d.] to [currency_name : cdn]";"what is the exchange rate of u. s. d. to cdn";"What is the exchange rate of USD to CDN?"
26555;qa;currency;"tell me the exchange rate of ten [currency_name : dollar] to [currency_name : euro]";"tell me the exchange rate of ten dollar to euro";"Alexa, tell me the exchange rate of 10 dollar to euro?"
27264;qa;currency;"how much is [currency_name : dollar] worth in [currency_name : persos]";"how much is dollar worth in persos";"How much is $X worth in..."
26868;qa;currency;"what is the exchange rate between the [currency_name : us dollar] and the [currency_name : aus dollar]";"what is the exchange rate between the us dollar and the aus dollar";"Olly, what is the exchange rate between the US dollar and the AUS dollar?"
25757;qa;currency;"please check the exchange rates of the [currency_name : us dollar] vs the [currency_name : euro]";"please check the exchange rates of the us dollar vs the euro";"Please check the exchange rates of the US dollar vs the Euro."
19363;qa;currency;"what is the current rate of [currency_name : euro] to [currency_name : us dollars]";"what is the current rate of euro to us dollars";"What is the current rate of Euro to US [currency_source : dollars]"
20720;qa;currency;"show [currency_name : u. s. d.] currency value of [currency_name : euro]";"show u. s. d. currency value of euro";"show usd currency value of eur"
22071;qa;currency;"how much is the [currency_name : euro] worth versus [currency_name : us dollar]";"how much is the euro worth versus us dollar";"how much is the euro worth vs us dollar?"
24575;qa;currency;"how many [currency_name : dollars] can i get for one [currency_name : yen]";"how many dollars can i get for one yen";"Ok Google, how many [currency_source : dollars] can I get for 1 yen"
19351;qa;currency;"show me the exchange rate between [currency_name : czk] and [currency_name : dollar]";"show me the exchange rate between czk and dollar";"Show me the exchange rate between czk and dollar"
17797;qa;currency;"how many [currency_name : euro] in [currency_name : u. s. d.]";"how many euro in u. s. d.";"how many (currency) in ____ usd"
18305;qa;currency;"if i have a [currency_name : dablune] how many [currency_name : dollars] is that";"if i have a dablune how many dollars is that";"if I have a dablune how many [currency_source : dollars] is that alexa"
24561;qa;currency;"what is the exchange rate between [currency_name : u. s. d.] and [currency_name : cad]";"what is the exchange rate between u. s. d. and cad";"What is the echange rate between USD and CAD"
26299;qa;currency;"what is the exchange rate of [currency_name : us dollar] [date : today] for [currency_name : rupee]";"what is the exchange rate of us dollar today for rupee";"What is the exchange rate of US dollar today for rupee"
21325;qa;currency;"what is the current exchange rate between the [currency_name : dollar] and the [currency_name : euro]";"what is the current exchange rate between the dollar and the euro";"What is the current exchange rate between the dollar and the euro?"
26542;qa;currency;"[currency_name : dollar] rate";"dollar rate";"Doller rate"
18607;qa;currency;"how much is [currency_name : us dollar] against [currency_name : rupee]";"how much is us dollar against rupee";"How much is US dollar vs rupee?"
19090;qa;currency;"what the conversion rate from [currency_name : yen] to [currency_name : us dollars]";"what the conversion rate from yen to us dollars";"What the congestion rate from Yen to US [currency_source : dollars]?"
