answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
25212;calendar;set;"alert me at the time of the event";"alert me at the time of the event";"alert me at the time of the event"
13537;calendar;set;"please add the [event_name : meeting] with [person : ms boland] on [date : wednesday] [time : eight hundred am] to my calendar";"please add the meeting with ms boland on wednesday eight hundred am to my calendar";"please add the meeting with Ms. Boland on Wednesday 8:00am to my calendar"
12991;calendar;set;"set a [event_name : neighbor party] for [date : next week]";"set a neighbor party for next week";"set a neighbor party for next week"
26662;calendar;set;"please add [event_name : dinner with mary] to my calendar on [date : saturday]";"please add dinner with mary to my calendar on saturday";"Please add dinner with Mary to my calendar on Saturday."
4918;calendar;set;"don't let me forget [date : tomorrow's] [event_name : meeting] with [person : sheila]";"don't let me forget tomorrow's meeting with sheila";"Don't let me forget tomorrow's meeting with Sheila."
10555;calendar;set;"please set a [general_frequency : monthly] reminder for [event_name : paying rent]";"please set a monthly reminder for paying rent";"Please set a monthly reminder for paying rent."
16300;calendar;set;"add [event_name : lunch appointment] with [person : lisa] to [date : january second] at [time : twelve thirty pm]";"add lunch appointment with lisa to january second at twelve thirty pm";"Olly, add lunch appointment with Lisa to January 2nd at 12:30pm"
26853;calendar;set;"make a calendar entry for next [date : saturday] at [time : ten am] please";"make a calendar entry for next saturday at ten am please";"Olly, make a calendar entry for next Saturday at ten a.m., please."
20087;calendar;set;"remind me to [event_name : pick up john from the airport] [timeofday : tonight] at [time : eight]";"remind me to pick up john from the airport tonight at eight";"Remind me to pick up John from the airport tonight at 8"
15657;calendar;set;"remind me about calendar";"remind me about calendar";"remind me about calendar"
24710;calendar;set;"add to calendar an [event_name : medical appointment] for the [time : first day of the next five months]";"add to calendar an medical appointment for the first day of the next five months";"Add to calendar an medical appointment for the first day of the next five months"
11671;calendar;set;"remind me about my [event_name : biology test] at [place_name : fsu] on [date : friday]";"remind me about my biology test at fsu on friday";"PDA remind me about my biology test at FSU on friday,"
16154;calendar;set;"add meet with [person : dave] at [business_name : subway] on [place_name : weber] on [date : four april] at [time : five pm]";"add meet with dave at subway on weber on four april at five pm";"Add 'meet with Dave' at Subway on Weber on 4 April at 5pm."
8876;calendar;set;"set a reminder for [time : fifteen minutes] to [event_name : change laundry loads]";"set a reminder for fifteen minutes to change laundry loads";"Set a reminder for 15 minutes to change laundry loads"
1738;calendar;set;"can you remind me about the [event_name : gym class] [time : in two hours]";"can you remind me about the gym class in two hours";"Olly can you remind me about the gym class in 2 hrs"
23;calendar;set;"set a [event_name : meeting] with [person : tom] [date : tomorrow] at [time : seven pm]";"set a meeting with tom tomorrow at seven pm";"I am about to meet Tom tomorrow at 7pm"
16130;calendar;set;"can you set a reminder for [date : wednesday] at [time : one pm] for my meeting";"can you set a reminder for wednesday at one pm for my meeting";"Can you set a reminder for Wednesday at 1:00PM for my meeting?"
6254;calendar;set;"remind me to meet [person : joe] for [meal_type : lunch] [date : tomorrow]";"remind me to meet joe for lunch tomorrow";"Remind me to meet Joe for lunch tomorrow."
11276;calendar;set;"write down [event_name : meeting] at [time : seven pm]";"write down meeting at seven pm";"olly write down meeting at 7pm"
