answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
1308;audio;volume_up;"turn up the volume";"turn up the volume";"Turn up the volume."
8185;audio;volume_up;"please increase the volume [change_amount : to maximum]";"please increase the volume to maximum";"Please increase the volume to maximum"
10526;audio;volume_up;"lower my [device_type : music player] volume [change_amount : by fifty percent] of its current level";"lower my music player volume by fifty percent of its current level";"Lower my music player volume by 50% of its current level"
18416;audio;volume_up;"please turn my speakers on google";"please turn my speakers on google";"Please turn my speakers on, Google."
15391;audio;volume_up;"turn up the volume on my speakers";"turn up the volume on my speakers";"Turn up the volume on my speakers."
3466;audio;volume_up;"increase the volume";"increase the volume";"Increase the volume."
16884;audio;volume_up;"please turn the volume to the [change_amount : loudest] setting";"please turn the volume to the loudest setting";"Please turn the volume to the loudest setting."
7062;audio;volume_up;"set the music volume [change_amount : to ninety]";"set the music volume to ninety";"Set the music volume to 90"
25670;audio;volume_up;"i need a high volume";"i need a high volume";"I need a high volume"
20974;audio;volume_up;"make sound louder";"make sound louder";"Make sound louder"
7750;audio;volume_up;"up";"up";"up"
9435;audio;volume_up;"turn the volume up";"turn the volume up";"Turn the volume up"
1764;audio;volume_up;"i can barely hear you";"i can barely hear you";"I can barely hear you Olly"
