answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
17534;qa;factoid;"what is the population of [place_name : florida]";"what is the population of florida";"what is the population of Florida"
26460;qa;factoid;"how old is [person : christie brinkley]";"how old is christie brinkley";"How old is christie brinkley?"
16875;qa;factoid;"how many species of bees are there in [place_name : the united states]";"how many species of bees are there in the united states";"How many species of bees are there in the United States?"
3204;qa;factoid;"when was [person : frank sinatra] born";"when was frank sinatra born";"When was Frank Sinatra born?"
18667;qa;factoid;"how old is [person : barack obaba]";"how old is barack obaba";"How old is Barack Obamba?"
25428;qa;factoid;"what did [person : kim kardashian] wear to [place_name : london] fashion week";"what did kim kardashian wear to london fashion week";"What did Kim Kardashian wear to London Fashion Week?"
20752;qa;factoid;"Show geographic location of [place_name : pyramids]";"Show geographic location of pyramids";"show geographic location of piramids"
19808;qa;factoid;"when was [person : Dolly parton] born";"when was Dolly parton born";"When was Dolly Parton born?"
22430;qa;factoid;"where is [place_name : russia] located";"where is russia located";"Where is Russia located?"
21804;qa;factoid;"which are well reviewed movies by [person : emma watson]";"which are well reviewed movies by emma watson";"Which are well reviewed movies by Emma Watson"
26880;qa;factoid;"where do [place_name : the rocky mountains] start";"where do the rocky mountains start";"Olly, where do the Rocky Mountains start?"
26840;qa;factoid;"how many songs did [artist_name : michael jackson] write";"how many songs did michael jackson write";"How many songs did Michael Jackson write?"
24233;qa;factoid;"for how many years was abraham lincoln president of united states";"for how many years was abraham lincoln president of united states";"For how many years was Abraham Lincoln president of United States"
22722;qa;factoid;"how many kilograms is two hundred and ten pounds";"how many kilograms is two hundred and ten pounds";"How many kilograms is 210lbs"
15968;qa;factoid;"could you please confirm if [person : leonardo] is married";"could you please confirm if leonardo is married";"Could you please confirm if Leonardo is Married?"
24686;qa;factoid;"how many bones does a human body have";"how many bones does a human body have";"How many bones does a human body have"
8789;qa;factoid;"largest animal";"largest animal";"largest animal"
8788;qa;factoid;"longest river in the world";"longest river in the world";"longest river in the world"
25515;qa;factoid;"find twitter handle of [person : tom cruise]";"find twitter handle of tom cruise";"Find Twitter handle of Tom Cruise"
