answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
14407;takeaway;order;"i want to order [food_type : chinese] [order_type : takeout]";"i want to order chinese takeout";"I want to order Chinese takeout."
13238;takeaway;order;"get me [order_type : takeaway] food";"get me takeaway food";"get me takeaway food"
4374;takeaway;order;"order [food_type : spaghetti] from [business_name : spaghetti warehouse] to [order_type : bring home]";"order spaghetti from spaghetti warehouse to bring home";"Order spaghetti from Spaghetti Warehouse to bring home."
13239;takeaway;order;"[business_name : macdonald shops]";"macdonald shops";"macdonald shops"
22127;takeaway;order;"place an order for a [food_type : combo platter] from [business_name : china buffet]";"place an order for a combo platter from china buffet";"Place an order for a combo platter from China Buffet."
1346;takeaway;order;"can i order [order_type : takeaway] from [food_type : spanish] place";"can i order takeaway from spanish place";"Can I order takeaway from Spanish place?"
10707;takeaway;order;"confirm the order and send me the confirmation";"confirm the order and send me the confirmation";"confirm the order and send me the confirmation"
4732;takeaway;order;"order me a large [food_type : ham and olive pizza] from [business_name : dominos]";"order me a large ham and olive pizza from dominos";"Order me a large ham and olive pizza from Dominos."
27368;takeaway;order;"please order my favorite dish from my favorite [business_type : restaurant]";"please order my favorite dish from my favorite restaurant";"PDA please order my favorite dish from my favorite restaurant"
9694;takeaway;order;"i want to order a [food_type : pizza] from [business_name : michael's pizza]";"i want to order a pizza from michael's pizza";"i want to order a pizza from Michael'S PIZZA"
11906;takeaway;order;"i want to eat two [food_type : pita gyros] please and some [drink_type : diet coke]";"i want to eat two pita gyros please and some diet coke";"I want to eat two pita gyros please! And some Diet Coke!"
7694;takeaway;order;"what are the offers in [order_type : uber eats]";"what are the offers in uber eats";"What are the offers in Uber eats?"
6759;takeaway;order;"hi i want to order fried chick with white sauce";"hi i want to order fried chick with white sauce";"Hi, I want to order fried chick with white sauce"
15157;takeaway;order;"order [food_type : pizza] from [business_name : domino's]";"order pizza from domino's";"Order pizza from Domino's"
27017;takeaway;order;"hey order a [food_type : side of hot wings] with my previous order";"hey order a side of hot wings with my previous order";"Hey Olly, order a side of hot wings with my previous order."
25143;takeaway;order;"put an order in for two [food_type : pizzas] from [business_name : dominoes]";"put an order in for two pizzas from dominoes";"alexa put an order in for 2 pizzas from dominoes"
22650;takeaway;order;"order [order_type : takeout] from [food_type : pizza] [business_type : restaurant]";"order takeout from pizza restaurant";"Order takeout from pizza restaurant."
10726;takeaway;order;"order [food_type : chinese] from [business_name : china spring wonton soup] and a small [food_type : beef and broccoli]";"order chinese from china spring wonton soup and a small beef and broccoli";"Order Chinese from China Spring - wonton soup and a small beef and broccoli."
13237;takeaway;order;"near [business_name : pizza shops]";"near pizza shops";"near pizza shops"
