answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
5901;transport;ticket;"search for two tickets on [date : tuesday's] [transport_type : train] to [place_name : paris]";"search for two tickets on tuesday's train to paris";"Search for 2 tickets on Tuesday's train to Paris"
14123;transport;ticket;"i need to book rajdhani [transport_type : train] ticket from [place_name : mumbai to ahmedabad]";"i need to book rajdhani train ticket from mumbai to ahmedabad";"I need to book rajdhani train ticket from mumbai to ahmedabad"
12023;transport;ticket;"can you book a [transport_type : train] ticket for me under [currency_name : dollars]";"can you book a train ticket for me under dollars";"can you book a train ticket for me under $100"
8438;transport;ticket;"bring me ticket of [transport_type : train] to city [place_name : leeds]";"bring me ticket of train to city leeds";"bring me ticket of train to city A."
11071;transport;ticket;"can you book me a [transport_type : train] ticket to [place_name : boston] for next [date : tuesday]";"can you book me a train ticket to boston for next tuesday";"Can you book me a train ticket to Boston for next Tuesday?"
24526;transport;ticket;"book for me a [transport_type : train] ticket to [place_name : new york]";"book for me a train ticket to new york";"Book for me a train ticket to New York"
17492;transport;ticket;"book a [transport_type : train] ticket on [transport_name : the five hundred and two] [time : in fifteen minutes]";"book a train ticket on the five hundred and two in fifteen minutes";"Book a train ticket on the 502 in 15 minutes"
10850;transport;ticket;"buy [transport_type : train] ticket";"buy train ticket";"Buy train ticket"
25880;transport;ticket;"i want you to book a [transport_type : train] ticket for me";"i want you to book a train ticket for me";"I want you to book a train ticket for me"
17171;transport;ticket;"book [transport_type : train] ticket for this time";"book train ticket for this time";"Book train ticket for this time"
21507;transport;ticket;"book next [place_name : ny] [transport_type : train] ticket";"book next ny train ticket";"book next NY train ticket"
2094;transport;ticket;"get me a [transport_type : train] ticket to go to";"get me a train ticket to go to";"get me a train ticket to go to"
23423;transport;ticket;"can you book [transport_type : train] ticket from [place_name : mumbai] to [place_name : sangli] for [date : tomorrow] [timeofday : morning]";"can you book train ticket from mumbai to sangli for tomorrow morning";"Can you book train ticket from mumbai to sangli for tommorow morning."
11310;transport;ticket;"can you please book a [transport_type : train] ticket for next [date : saturday] to [place_name : boston]";"can you please book a train ticket for next saturday to boston";"Can you please book a train ticket for next saturday to boston?"
2273;transport;ticket;"book my chair class ac [transport_type : train] ticket from [place_name : manhattan] to [place_name : new york]";"book my chair class ac train ticket from manhattan to new york";"Book my Chair class AC train ticket from Manhattan to New York."
17172;transport;ticket;"book a ticket for the [timeofday : evening] [transport_type : train] line";"book a ticket for the evening train line";"Book a ticket for the evening train line"
2254;transport;ticket;"can you book a [transport_type : train] ticket";"can you book a train ticket";"Can you book a train ticket?"
25948;transport;ticket;"book me a [transport_type : train] ticket for [date : saturday]";"book me a train ticket for saturday";"Book me a train ticket for Saturday."
4229;transport;ticket;"go to www dot metronorth dot com for [transport_type : train] tickets";"go to www dot metronorth dot com for train tickets";"Go to www.metronorth.com for train tickets"
