answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
440;general;praise;"you rock, i appreciate it.";"you rock, i appreciate it.";"you rock, i appreciate it."
375;general;praise;"you are star, musch appreciated, olly.";"you are star, musch appreciated, olly.";"you are star, musch appreciated, olly."
411;general;praise;"good work, you have done well, olly.";"good work, you have done well, olly.";"good work, you have done well, olly."
431;general;praise;"thanks for the answer.";"thanks for the answer.";"thanks for the answer."
744;general;praise;"that was cool,, olly.";"that was cool,, olly.";"that was cool,, olly."
301;general;praise;"you did nice job, thank you.";"you did nice job, thank you.";"you did nice job, thank you."
23;general;praise;"thank you so much, olly.";"thank you so much, olly.";"thank you so much, olly."
381;general;praise;"you are my hero, thank you, olly.";"you are my hero, thank you, olly.";"you are my hero, thank you, olly."
753;general;praise;"you are hero, thank you very much.";"you are hero, thank you very much.";"you are hero, thank you very much."
540;general;praise;"it's great one, i appreciate it.";"it's great one, i appreciate it.";"it's great one, i appreciate it."
762;general;praise;"you did awesome work, thank you so much.";"you did awesome work, thank you so much.";"you did awesome work, thank you so much."
175;general;praise;"you helped a lot,, olly.";"you helped a lot,, olly.";"you helped a lot,, olly."
262;general;praise;"that's useful, appreciated, olly.";"that's useful, appreciated, olly.";"that's useful, appreciated, olly."
150;general;praise;"you've done that right.";"you've done that right.";"you've done that right."
476;general;praise;"i appreciate it, it is great one, olly.";"i appreciate it, it is great one, olly.";"i appreciate it, it is great one, olly."
634;general;praise;"you've done it right appreciated.";"you've done it right appreciated.";"you've done it right appreciated."
272;general;praise;"you are hero,, olly.";"you are hero,, olly.";"you are hero,, olly."
367;general;praise;"it is useful, thank you so much.";"it is useful, thank you so much.";"it is useful, thank you so much."
208;general;praise;"it is useful, thank you.";"it is useful, thank you.";"it is useful, thank you."
