answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
597;music;likeness;"i'm really enjoying this song";"i'm really enjoying this song";"Olly, I'm really enjoying this song"
4315;music;likeness;"save all songs from [artist_name : katy perry]";"save all songs from katy perry";"Save all songs from Katy perry"
7088;music;likeness;"this is a good song put it on [player_setting : repeat]";"this is a good song put it on repeat";"This is a good song. Put it on repeat."
3793;music;likeness;"i like the [music_descriptor : background] song";"i like the background song";"I like the background song"
7230;music;likeness;"i love the song do you";"i love the song do you";"I love the song, do you?"
15065;music;likeness;"isn't [artist_name : keith urban] wonderful";"isn't keith urban wonderful";"Isn't Keith Urban wonderful"
9250;music;likeness;"i love to [music_genre : rock] out with my sock out";"i love to rock out with my sock out";"PDA I love to rock out with my sock out."
6405;music;likeness;"save my opinion on the currently playing song";"save my opinion on the currently playing song";"Save my opinion on the currently playing song."
11533;music;likeness;"i like [music_genre : electronic] music";"i like electronic music";"PDA I like electronic music"
9034;music;likeness;"save my spotify preferences";"save my spotify preferences";"Save my spotify preferences"
11759;music;likeness;"i love this song";"i love this song";"i love this song"
4470;music;likeness;"my favorite music is [music_genre : rock] from the [date : early two thousands]";"my favorite music is rock from the early two thousands";"My favorite music is rock from the early two thousands."
9035;music;likeness;"save the last radio stations of the [date : last month]";"save the last radio stations of the last month";"Save the last radio stations of the last month"
21412;music;likeness;"save this song to playlist";"save this song to playlist";"Save this song to playlist"
7766;music;likeness;"great song for the commute";"great song for the commute";"Great song for the commute"
21080;music;likeness;"add my opinion to this song great";"add my opinion to this song great";"add my opinion to this song: great"
2866;music;likeness;"rate this song to the maximum";"rate this song to the maximum";"Rate this song to the maximum."
21079;music;likeness;"tag this song with five stars";"tag this song with five stars";"Tag this song with 5 stars"
