answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
21508;audio;volume_mute;"please you don't speak in [time : eight to ten pm]";"please you don't speak in eight to ten pm";"Please u don't speak in 8 to 10 P.M."
1949;audio;volume_mute;"mute";"mute";"mute"
11891;audio;volume_mute;"turn the sound off";"turn the sound off";"Turn the sound off."
14666;audio;volume_mute;"mute immediately";"mute immediately";"Mute immediately.."
10516;audio;volume_mute;"mute all responses now";"mute all responses now";"Mute all responses now"
18491;audio;volume_mute;"be mute";"be mute";"be mute"
5779;audio;volume_mute;"shut up";"shut up";"SHUTUP PDA."
23097;audio;volume_mute;"don't make any sounds";"don't make any sounds";"Don't make any sounds"
16969;audio;volume_mute;"turn sound off";"turn sound off";"Turn sound off"
20761;audio;volume_mute;"silent mode on for the [time : next three hours]";"silent mode on for the next three hours";"Silent mode on for the next three hours."
19319;audio;volume_mute;"cut off noise";"cut off noise";"cutoff noise."
8444;audio;volume_mute;"touch the mute button";"touch the mute button";"touch the mute button"
4266;audio;volume_mute;"get yourself muted";"get yourself muted";"Get yourself muted."
22883;audio;volume_mute;"set mute until said otherwise";"set mute until said otherwise";"set mute until said otherwise"
5781;audio;volume_mute;"be quiet";"be quiet";"PDA be quiet."
