answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
22704;social;post;"send [media_type : tweet] via message to [business_name : cardinal cafe] and tell them their customer service is outstanding";"send tweet via message to cardinal cafe and tell them their customer service is outstanding";"Send tweet via message to cardinal cafe and tell them their customer service is outstanding"
18156;social;post;"send a [media_type : tweet] about my complaint on my truck to consumer digest";"send a tweet about my complaint on my truck to consumer digest";"Send a tweet about my complaint on my truck to Consumer Digest."
2229;social;post;"post that i am going to [business_name : woodland shoe store]";"post that i am going to woodland shoe store";"Post that I am going to Woodland shoe store"
16362;social;post;"can you contact [business_name : samsung] and say my washer is on fire";"can you contact samsung and say my washer is on fire";"Can you contact Samsung and say my washer is on fire?"
11121;social;post;"post a [media_type : facebook] status update";"post a facebook status update";"Post a Facebook status update"
24936;social;post;"send a [media_type : tweet] to [business_name : amazon customer service] that the package was delivered late";"send a tweet to amazon customer service that the package was delivered late";"Send a tweet to Amazon customer service that the package was delivered late"
21285;social;post;"[business_name : customer service] complaint [media_type : tweet] the following";"customer service complaint tweet the following";"Customer service complaint - tweet the following..."
22056;social;post;"send a [media_type : tweet] to [business_name : safeway] about water in my gas";"send a tweet to safeway about water in my gas";"send a tweet to safeway about water in my gas"
11119;social;post;"send a [media_type : tweet]";"send a tweet";"Send a Tweet"
3887;social;post;"please retweet this post on [media_type : twitter]";"please retweet this post on twitter";"please retweet this post on twitter"
16102;social;post;"[media_type : tweet] [business_name : comcast] and tell them that their service is down again";"tweet comcast and tell them that their service is down again";"Tweet comcast and tell them that their service is down again."
22207;social;post;"please negative response [media_type : tweet] on [business_name : daikin service]";"please negative response tweet on daikin service";"Please negative response twwet on daikin service"
19735;social;post;"[media_type : tweet] at [business_name : koc] your waiting time sucks";"tweet at koc your waiting time sucks";"tweet at KOC: your waiting time sucks"
26875;social;post;"[media_type : tweet] [business_name : real donald trump] that angela merkel will not shake his hand anymore";"tweet real donald trump that angela merkel will not shake his hand anymore";"tweet real Donald Trump that Angela Merkel will not shake his hand anymore."
18589;social;post;"[media_type : tweet] [business_name : consumer service] that the goods are of low quality";"tweet consumer service that the goods are of low quality";"Tweet consumer service that the goods are of low quality."
23255;social;post;"post to [media_type : twitter] got a hectic day ahead";"post to twitter got a hectic day ahead";"Post to twitter...got a hectic day ahead."
24279;social;post;"[media_type : tweet] complaint";"tweet complaint";"tweet complaint"
9930;social;post;"[media_type : tweet] the current temperature";"tweet the current temperature";"Tweet the current temperature."
11053;social;post;"post this pic to [media_type : facebook]";"post this pic to facebook";"post this pic to facebook"
