answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
11659;cooking;recipe;"how do i bake a [food_type : potato]";"how do i bake a potato";"How do I bake a potato?"
3383;cooking;recipe;"show me a [media_type : video] on cooking [food_type : fried chicken]";"show me a video on cooking fried chicken";"Show me a video on cooking  Fried chicken"
17230;cooking;recipe;"find a recipe for [food_type : chicken alfredo]";"find a recipe for chicken alfredo";"Find a recipe for chicken alfredo"
6197;cooking;recipe;"show the method to prepare [food_type : icecream]";"show the method to prepare icecream";"Olly, show the method to prepare icecream"
18965;cooking;recipe;"quick meals";"quick meals";"quick meals"
8745;cooking;recipe;"i need a recipe that is from ingredients on my [list_name : shopping] list";"i need a recipe that is from ingredients on my shopping list";"I need a recipe that is from ingredients on my shopping list"
8034;cooking;recipe;"instructions to make a meal";"instructions to make a meal";"instructions to make a meal"
16230;cooking;recipe;"how long should i cook a [food_type : steak] to be medium";"how long should i cook a steak to be medium";"How long should I cook a steak to be medium?"
2869;cooking;recipe;"what is the recipe for [food_type : apple pie]";"what is the recipe for apple pie";"What is the recipe for"
18751;cooking;recipe;"how to cook this food";"how to cook this food";"PDA, How to cook this food?"
18139;cooking;recipe;"get recipe for [food_type : apple pie]";"get recipe for apple pie";"Get recipe for apple pie."
26134;cooking;recipe;"let me know the recipe for preparing [food_type : pasta]";"let me know the recipe for preparing pasta";"Let me know the recipe for preparing Pasta"
21007;cooking;recipe;"i need a recipe for [food_type : spaghetti]";"i need a recipe for spaghetti";"I need a recipe for spaghetti"
10270;cooking;recipe;"what's the recipe for [food_type : fried chicken]";"what's the recipe for fried chicken";"PDA: What's the recipe for fried chicken?"
16740;cooking;recipe;"find the right amount of cinnamon for the [food_type : garam masala]";"find the right amount of cinnamon for the garam masala";"Find the right amount of cinnamon for the garam masala."
5126;cooking;recipe;"[cooking_type : freezing]";"freezing";"Freezing"
6389;cooking;recipe;"how do i make meal";"how do i make meal";"How do I make 'meal'"
5347;cooking;recipe;"tell me the recipe to cook [food_type : pav bhaji]";"tell me the recipe to cook pav bhaji";"tell me the recipe to cook pav bhaji"
13311;cooking;recipe;"can you prepare a [food_type : cheese sandwich]";"can you prepare a cheese sandwich";"Can you prepare a cheese sandwich?"
