answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
10037;calendar;remove;"is there a way to clear my calendar";"is there a way to clear my calendar";"Is there a way to clear my calendar?"
9287;calendar;remove;"cancel all my [event_name : appointments] after [time : three pm] [date : today] and inform me the details";"cancel all my appointments after three pm today and inform me the details";"Cancel all my appointments after 3 p.m today and inform me the details."
19105;calendar;remove;"erase events";"erase events";"Erase events."
2996;calendar;remove;"what do i have to do [date : today]";"what do i have to do today";"what do i have to do today"
25627;calendar;remove;"get rid of the first three events in my calendar";"get rid of the first three events in my calendar";"Get rid of"
14533;calendar;remove;"please delete the [event_name : meeting] i have with [person : john] [timeofday : tonight]";"please delete the meeting i have with john tonight";"Please delete the meeting I have with John tonight."
17860;calendar;remove;"rm rf calendar";"rm rf calendar";"Rm -rf calendar"
21036;calendar;remove;"delete everything on my calendar for [time : the next two weeks]";"delete everything on my calendar for the next two weeks";"Delete everything on my calendar for the next two weeks."
25659;calendar;remove;"please remove the [event_name : doctor appointment] in my calendar for [date : february twelfth] at [time : nine am]";"please remove the doctor appointment in my calendar for february twelfth at nine am";"Please remove the doctor appointment in my calendar for February 12th at 9am."
14869;calendar;remove;"delete my [event_name : meeting] for [date : tomorrow]";"delete my meeting for tomorrow";"Delete my meeting for tomorrow."
3307;calendar;remove;"remove [event_name : father's day] from calendar";"remove father's day from calendar";"remove 'father's day' from calender"
5050;calendar;remove;"please cancel my [event_name : next hair cut]";"please cancel my next hair cut";"PDA please cancel my next hair cut."
20837;calendar;remove;"please empty my calendar";"please empty my calendar";"Please empty my calendar."
18906;calendar;remove;"remove events from calendar";"remove events from calendar";"Remove events from calendar"
1852;calendar;remove;"delete all meetings for [date : tomorrow]";"delete all meetings for tomorrow";"Delete all meetings for tomorrow"
23978;calendar;remove;"erase my [event_name : appointment] with [person : ted]";"erase my appointment with ted";"erase my appointment with ted"
21834;calendar;remove;"please delete all [event_name : meeting] [time : after seven am]";"please delete all meeting after seven am";"Please delete all meeting after 7 AM"
23692;calendar;remove;"cancel [event_name : future event] from place i worked";"cancel future event from place i worked";"cancel future event from place I worked"
566;calendar;remove;"please clean my calendar";"please clean my calendar";"Please, clean my calendar"
