answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
27361;qa;stock;"check stock prices on this";"check stock prices on this";"PDA check stock prices on this"
23244;qa;stock;"have i made loss in which stocks";"have i made loss in which stocks";"have i made loss in which stocks"
23387;qa;stock;"find stock price for name";"find stock price for name";"find stock price for name"
22280;qa;stock;"what is [date : today's] close of [business_name : goog]";"what is today's close of goog";"what is todays close of goog"
16081;qa;stock;"what is the stock price for [business_name : lexmark]";"what is the stock price for lexmark";"What is the stock price for Lexmark?"
24858;qa;stock;"can i have stock rate list of [business_name : ola] and [business_name : uber]";"can i have stock rate list of ola and uber";"can i have stock rate list of ola and uber"
23386;qa;stock;"open stock price for name";"open stock price for name";"open stock price for name"
27001;qa;stock;"how is the exchange rate for [business_name : microsoft]";"how is the exchange rate for microsoft";"how is the exchange rate for Microsoft?"
15919;qa;stock;"what's the stock price of this";"what's the stock price of this";"What's the stock price of (insert)"
26039;qa;stock;"how much does [business_name : bde] cost";"how much does bde cost";"How much does BDE cost?"
22504;qa;stock;"what is the stock price of [business_name : hdfc]";"what is the stock price of hdfc";"What is the stock price of HDFC ?"
26385;qa;stock;"tell me about price of stock for [business_name : innova]";"tell me about price of stock for innova";"Tell me about price of stock for innova"
25243;qa;stock;"tell me [business_name : amd] stock prices";"tell me amd stock prices";"alexa tell me AMD stock prices"
22506;qa;stock;"refer the stock price of [business_name : hdfc]";"refer the stock price of hdfc";"Refer the stock price of HDFC"
26914;qa;stock;"what [business_name : apple] trading at";"what apple trading at";"Olly, what Apple trading at?"
23370;qa;stock;"what is [business_name : motorola] going for [date : today]";"what is motorola going for today";"What is Motorola going for today?"
22986;qa;stock;"give the stock price details of [business_name : motorolla]";"give the stock price details of motorolla";"give the stock price details of Motorolla."
16897;qa;stock;"list the latest [business_name : apple] stock prices";"list the latest apple stock prices";"List the latest apple stock prices."
21278;qa;stock;"what is the price of [business_name : starbuck's] stock";"what is the price of starbuck's stock";"What is the price of Starbuck's stock?"
