answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
14998;email;querycontact;"get me [person : tom's] number";"get me tom's number";"Get me Tom's number"
7383;email;querycontact;"show me the information of [relation : friend]";"show me the information of friend";"show me the information of friend"
24498;email;querycontact;"contacts";"contacts";"contacts"
13072;email;querycontact;"is [person : mary smith] in my contacts list";"is mary smith in my contacts list";"Is Mary Smith in my contacts list?"
20640;email;querycontact;"show [person : johns] [personal_info : office number]";"show johns office number";"show johns office number"
10522;email;querycontact;"how many work contacts are in my phone book";"how many work contacts are in my phone book";"How many work contacts are in my phone book?"
6655;email;querycontact;"search the contact";"search the contact";"Seach the contact"
16240;email;querycontact;"is [person : bills] [personal_info : cell phone number] in my contacts";"is bills cell phone number in my contacts";"Is Bills cell phone number in my contacts?"
16604;email;querycontact;"call [relation : mom]";"call mom";"PDA, call mom."
13531;email;querycontact;"find me someone";"find me someone";"find me someone"
4963;email;querycontact;"what's [person : jesse's] [personal_info : number]";"what's jesse's number";"PDA What's Jesse's number?"
21558;email;querycontact;"do we have [person : morgan's] [personal_info : office's number]";"do we have morgan's office's number";"Do we have Morgan's office's number?"
27049;email;querycontact;"give me the [personal_info : number] to [relation : mom]";"give me the number to mom";"Give me the number to mom."
24665;email;querycontact;"when was the last call i received from [person : jordan]";"when was the last call i received from jordan";"When was the last call I received from Jordan?"
8168;email;querycontact;"tell me the [personal_info : street address] of my [media_type : facebook] [relation : friend] [person : george]";"tell me the street address of my facebook friend george";"Tell me the street address of my facebook friend george"
25248;email;querycontact;"show [person : dan's] [personal_info : contact detail]";"show dan's contact detail";"show X's contact detail"
13950;email;querycontact;"does my [relation : co worker] have a [personal_info : home phone number]";"does my co worker have a home phone number";"Does my co worker have a home phone number?"
4706;email;querycontact;"check and tell me the [personal_info : address] of my [relation : friend] [person : alex]";"check and tell me the address of my friend alex";"Check and tell me the address of My friend Alex"
7628;email;querycontact;"do i have the [personal_info : contact] of [person : tara john]";"do i have the contact of tara john";"Do I have the contact of Tara John?"
