answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
321;general;dontcare;"any one will be good to me.";"any one will be good to me.";"any one will be good to me."
179;general;dontcare;"do not mind for any one.";"do not mind for any one.";"do not mind for any one."
417;general;dontcare;"whatever.";"whatever.";"whatever."
44;general;dontcare;"i don't really mind to choose any one.";"i don't really mind to choose any one.";"i don't really mind to choose any one."
195;general;dontcare;"do not mind to select any one.";"do not mind to select any one.";"do not mind to select any one."
343;general;dontcare;"wouldn't bother.";"wouldn't bother.";"wouldn't bother."
211;general;dontcare;"don't mind.";"don't mind.";"don't mind."
26;general;dontcare;"would not mind to select any one, olly.";"would not mind to select any one, olly.";"would not mind to select any one, olly."
390;general;dontcare;"i do not care.";"i do not care.";"i do not care."
20;general;dontcare;"does not matter.";"does not matter.";"does not matter."
287;general;dontcare;"doesn't matter.";"doesn't matter.";"doesn't matter."
222;general;dontcare;"it doesn't matter to me.";"it doesn't matter to me.";"it doesn't matter to me."
253;general;dontcare;"whatever is good.";"whatever is good.";"whatever is good."
392;general;dontcare;"have no idea for which to choose.";"have no idea for which to choose.";"have no idea for which to choose."
157;general;dontcare;"this is unimportant to me.";"this is unimportant to me.";"this is unimportant to me."
299;general;dontcare;"whatever is okay for me.";"whatever is okay for me.";"whatever is okay for me."
329;general;dontcare;"this is unimportant.";"this is unimportant.";"this is unimportant."
164;general;dontcare;"that does not matter with me.";"that does not matter with me.";"that does not matter with me."
317;general;dontcare;"i do not know.";"i do not know.";"i do not know."
