answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
131;general;explain;"s2, i can not quite catch that.";"s2, i can not quite catch that.";"s2, i can not quite catch that."
107;general;explain;"please once again rephrase me about what you have said.";"please once again rephrase me about what you have said.";"please once again rephrase me about what you have said."
477;general;explain;"i didn't catch that.";"i didn't catch that.";"i didn't catch that."
25;general;explain;"will you rephrase this again to me please.";"will you rephrase this again to me please.";"will you rephrase this again to me please."
344;general;explain;"s1, explain more on your response.";"s1, explain more on your response.";"s1, explain more on your response."
160;general;explain;"s2, could not get what you have said.";"s2, could not get what you have said.";"s2, could not get what you have said."
512;general;explain;"s2, i didn't catch up with you.";"s2, i didn't catch up with you.";"s2, i didn't catch up with you."
193;general;explain;"rephrase me about what you've said further please.";"rephrase me about what you've said further please.";"rephrase me about what you've said further please."
453;general;explain;"please clarify once again.";"please clarify once again.";"please clarify once again."
253;general;explain;"can you please explain more on last sentence to me.";"can you please explain more on last sentence to me.";"can you please explain more on last sentence to me."
54;general;explain;"s1, would you further elaborate to me please.";"s1, would you further elaborate to me please.";"s1, would you further elaborate to me please."
142;general;explain;"s2, last sentence was not clear.";"s2, last sentence was not clear.";"s2, last sentence was not clear."
59;general;explain;"s2, i didn't catch that.";"s2, i didn't catch that.";"s2, i didn't catch that."
640;general;explain;"clarify further on that to me please.";"clarify further on that to me please.";"clarify further on that to me please."
516;general;explain;"please elaborate once again to me.";"please elaborate once again to me.";"please elaborate once again to me."
247;general;explain;"i did not quite catch that.";"i did not quite catch that.";"i did not quite catch that."
636;general;explain;"your answer is not clear.";"your answer is not clear.";"your answer is not clear."
316;general;explain;"i was not clear about your response.";"i was not clear about your response.";"i was not clear about your response."
662;general;explain;"could you once again rephrase me about your answers.";"could you once again rephrase me about your answers.";"could you once again rephrase me about your answers."
