answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
20862;lists;createoradd;"add this to a list";"add this to a list";"add this to a list"
3154;lists;createoradd;"create list";"create list";"create list"
21721;lists;createoradd;"please find all name start with alphabetic of a and create a list";"please find all name start with alphabetic of a and create a list";"Please Find all name start with alphabetic of 'A' and create a list."
7109;lists;createoradd;"i want to start a new list of [list_name : power tools] on sale at true value";"i want to start a new list of power tools on sale at true value";"I want to start a new list of power tools on sale at True Value."
16925;lists;createoradd;"edit list";"edit list";"Edit list."
7803;lists;createoradd;"add wine to list";"add wine to list";"add wine to list"
15422;lists;createoradd;"put hamburger on my [list_name : grocery] list";"put hamburger on my grocery list";"Put hamburger on my grocery list."
21171;lists;createoradd;"create [list_name : packing] checklist";"create packing checklist";"Create packing checklist"
19654;lists;createoradd;"start a list";"start a list";"start a list"
16239;lists;createoradd;"can you add [person : gloria] to my [list_name : list of clients]";"can you add gloria to my list of clients";"Can you add Gloria to my list of clients?"
3511;lists;createoradd;"add broccoli to my [list_name : grocery] list";"add broccoli to my grocery list";"Add broccoli to my grocery list."
2222;lists;createoradd;"can you create a new list in the playlist";"can you create a new list in the playlist";"Can you create a new list in the playlist?"
13795;lists;createoradd;"add new item";"add new item";"Add new item"
25828;lists;createoradd;"please create a new list for me";"please create a new list for me";"Please create a new list for me"
13693;lists;createoradd;"begin a new list";"begin a new list";"Begin a new list."
9724;lists;createoradd;"hey i need you to make a list of [list_name : cricket players of indian team] who played for the international team in [date : two thousand and fourteen]";"hey i need you to make a list of cricket players of indian team who played for the international team in two thousand and fourteen";"Hey Olly, I need you to make a list of cricket players of Indian team who played for the international team in 2014"
9388;lists;createoradd;"create a new list";"create a new list";"Create a new list"
8681;lists;createoradd;"include [event_name : meeting] in the list";"include meeting in the list";"include meeting in the list"
7880;lists;createoradd;"re add eggs to the list";"re add eggs to the list";"Re-add eggs to the list"
