answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
15132;play;podcasts;"let me listen to the [podcast_descriptor : latest] [podcast_name : lovett or leave it] podcast";"let me listen to the latest lovett or leave it podcast";"Let me listen to the latest Lovett or Leave it podcast"
2467;play;podcasts;"play [person : cindi's] favorite podcast";"play cindi's favorite podcast";"play cindi's favorite podcast"
20006;play;podcasts;"play the serial podcast";"play the serial podcast";"Play the Serial podcast"
13103;play;podcasts;"go to favourite list";"go to favourite list";"go to favourite list"
35;play;podcasts;"[player_setting : jump] to [podcast_descriptor : next podcast]";"jump to next podcast";"jump to next podcast"
18001;play;podcasts;"play next on podcast";"play next on podcast";"play next on podcast."
36;play;podcasts;"[player_setting : skip] to [podcast_descriptor : next episode]";"skip to next episode";"skip to next episode"
22205;play;podcasts;"[player_setting : skip] to the [podcast_descriptor : next episode] of this podcast";"skip to the next episode of this podcast";"Skip to the next episode of this podcast."
7556;play;podcasts;"show me the [podcast_descriptor : previous episode]";"show me the previous episode";"show me the previous episode"
8463;play;podcasts;"[player_setting : rewind] the episode of podcast";"rewind the episode of podcast";"rewind the episode of podcast."
16790;play;podcasts;"play me some podcasts about getting rich quick";"play me some podcasts about getting rich quick";"Play me some podcasts about getting rich quick."
13847;play;podcasts;"play the last [podcast_descriptor : next episode]";"play the last next episode";"play the last/next episode"
3421;play;podcasts;"play next [podcast_name : reason] podcast";"play next reason podcast";"play next reason podcast"
8937;play;podcasts;"[player_setting : forward] this one";"forward this one";"forward this one"
25870;play;podcasts;"i want you to play the podcast";"i want you to play the podcast";"I want you to play the podcast"
3504;play;podcasts;"i want to listen to a new podcast on [podcast_name : healthcare]";"i want to listen to a new podcast on healthcare";"I want to listen to a new podcast on healthcare."
19976;play;podcasts;"play [podcast_descriptor : episode two] of [podcast_name : the intern]";"play episode two of the intern";"play episode 2 of"
14646;play;podcasts;"[player_setting : skip] forward";"skip forward";"Skip forward"
13350;play;podcasts;"can you play the [podcast_descriptor : next episode] please";"can you play the next episode please";"Can you play the next episode, please?"
