answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
23183;alarm;set;"set alarm on [date : twenty fifth] [date : may] at [time : five pm]";"set alarm on twenty fifth may at five pm";"set alarm on 25th may at 5 pm"
20849;alarm;set;"please wake me up at [time : seven thirty am]";"please wake me up at seven thirty am";"please wake me up at 7:30 am"
12853;alarm;set;"set an alarm for [time : eight am]";"set an alarm for eight am";"Set an alarm for 8am."
25073;alarm;set;"alarm [time : five pm] [date : tuesday]";"alarm five pm tuesday";"PDA name: alarm 5pm tuesday"
26409;alarm;set;"wake me up at [time : five thirty]";"wake me up at five thirty";"PDA, Wake me up at..."
14993;alarm;set;"set my alarm for [time : eight am]";"set my alarm for eight am";"Set my alarm for 8 AM."
3821;alarm;set;"set my alarm for [time : six thirty] in the [timeofday : morning] [date : tomorrow]";"set my alarm for six thirty in the morning tomorrow";"Set my alarm for 6:30 in the morning tomorrow"
6604;alarm;set;"set the time";"set the time";"Set the time"
20238;alarm;set;"i need an alarm";"i need an alarm";"I need an alarm."
8650;alarm;set;"wake me up";"wake me up";"wake me up"
14126;alarm;set;"i need a [time : six am] wakeup call";"i need a six am wakeup call";"I need a 6 AM wakeup call."
1;alarm;set;"wake me up at [time : five am] [date : this week]";"wake me up at five am this week";"wake me up at 5am this week"
8946;alarm;set;"set alarm for [date : saturday] [timeofday : morning] [event_name : soccer practice] at [time : eight am]";"set alarm for saturday morning soccer practice at eight am";"Set alarm for Saturday morning soccer practice at 8 AM"
2819;alarm;set;"please set the alarm for [timeofday : next morning] to [time : seven am]";"please set the alarm for next morning to seven am";"please set the alarm for next morning to 7 am"
20848;alarm;set;"can you set my alarm for [time : seven thirty am]";"can you set my alarm for seven thirty am";"can you set my alarm for 7:30 am?"
23182;alarm;set;"set alarm at [time : two am]";"set alarm at two am";"set alarm at 2am"
12791;alarm;set;"please set the alarm for [time : eight pm] [date : wednesday] [timeofday : evening]";"please set the alarm for eight pm wednesday evening";"Please set the alarm for 8pm Wednesday evening"
15024;alarm;set;"could you please set an alarm at [time : six am]";"could you please set an alarm at six am";"Could you please set an alarm at 6 am?"
1721;alarm;set;"set an alarm for [time : four] in the [timeofday : afternoon]";"set an alarm for four in the afternoon";"set an alarm for 4 in the afternoon"
