answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
7243;qa;maths;"how to calculate trigonametry";"how to calculate trigonametry";"how to calculate trigonametry"
21465;qa;maths;"how many cm make one foot";"how many cm make one foot";"How many cm make one foot"
11465;qa;maths;"what is fourteen divided by two";"what is fourteen divided by two";"What is 14 divided by 2?"
20012;qa;maths;"if a pencil cost four dollars and a book ten dollars cost how much i should pay if i buy two pencil and three book";"if a pencil cost four dollars and a book ten dollars cost how much i should pay if i buy two pencil and three book";"if a pencil cost 4$ and a book cost 10$, how much i should pay if i buy 2 pencil and 3 book ?"
17733;qa;maths;"what is the answer to two by two";"what is the answer to two by two";"What is the answer to two by two?"
6186;qa;maths;"whats two hundred divided by five";"whats two hundred divided by five";"Whats 200 divided by 5?"
2233;qa;maths;"what is three hundred and four plus one";"what is three hundred and four plus one";"what is ___ +-x etc ____"
20011;qa;maths;"one plus two equal";"one plus two equal";"one plus two equal ?"
15905;qa;maths;"what's one plus one";"what's one plus one";"What's 1 + 1?"
23406;qa;maths;"what is twenty three times fifty two";"what is twenty three times fifty two";"What is 23 times 52?"
3825;qa;maths;"what is two hundred divided by ten";"what is two hundred divided by ten";"What is 200 divided by 10"
4880;qa;maths;"what is one hundred and twenty three times one hundred and twenty three";"what is one hundred and twenty three times one hundred and twenty three";"what is 123X 123"
10328;qa;maths;"i've got dollars for the month how much can i spend [general_frequency : every day] [date : this month]";"i've got dollars for the month how much can i spend every day this month";"PDA: I've got $300 for the month, how much can I spend every day this month?"
7306;qa;maths;"what is three plus four";"what is three plus four";"what is 3+4?"
