answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
256;general;negate;"this was not correct command.";"this was not correct command.";"this was not correct command."
648;general;negate;"sorry but it's not the right answer.";"sorry but it's not the right answer.";"sorry but it's not the right answer."
573;general;negate;"oh no, you did task all wrong.";"oh no, you did task all wrong.";"oh no, you did task all wrong."
818;general;negate;"i am sorry but it's not correct response.";"i am sorry but it's not correct response.";"i am sorry but it's not correct response."
733;general;negate;"i think that's not the right command.";"i think that's not the right command.";"i think that's not the right command."
635;general;negate;"that's wrong.";"that's wrong.";"that's wrong."
924;general;negate;"seems like the response was not correct.";"seems like the response was not correct.";"seems like the response was not correct."
9;general;negate;"you don't understand it right.";"you don't understand it right.";"you don't understand it right."
663;general;negate;"uhh no, you gave me not correct information.";"uhh no, you gave me not correct information.";"uhh no, you gave me not correct information."
149;general;negate;"that's not what i just said.";"that's not what i just said.";"that's not what i just said."
577;general;negate;"nope, you did a task in wrong manner.";"nope, you did a task in wrong manner.";"nope, you did a task in wrong manner."
674;general;negate;"no, you don't get what i just requested.";"no, you don't get what i just requested.";"no, you don't get what i just requested."
127;general;negate;"i think this was not the correct answer.";"i think this was not the correct answer.";"i think this was not the correct answer."
15;general;negate;"uh no, i did not ask for that command.";"uh no, i did not ask for that command.";"uh no, i did not ask for that command."
857;general;negate;"uh no, i think not correct response.";"uh no, i think not correct response.";"uh no, i think not correct response."
391;general;negate;"thanks but it's not the correct command.";"thanks but it's not the correct command.";"thanks but it's not the correct command."
325;general;negate;"that's not the correct answer.";"that's not the correct answer.";"that's not the correct answer."
198;general;negate;"thanks but i think you made some mistakes.";"thanks but i think you made some mistakes.";"thanks but i think you made some mistakes."
712;general;negate;"uh no, it isn't what i am looking for.";"uh no, it isn't what i am looking for.";"uh no, it isn't what i am looking for."
