answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
9644;iot;hue_lightdim;"lower [house_place : hallway] lights";"lower hallway lights";"lower hallway lights"
25304;iot;hue_lightdim;"reduce the intensity of lights";"reduce the intensity of lights";"Reduce the intensity of lights."
12323;iot;hue_lightdim;"lower lights in my [house_place : room]";"lower lights in my room";"Lower lights in my room"
7704;iot;hue_lightdim;"i would love a less bright up room";"i would love a less bright up room";"I would love a less bright up room"
9311;iot;hue_lightdim;"minimize the light power";"minimize the light power";"Minimize the light power"
12440;iot;hue_lightdim;"lower the lights please";"lower the lights please";"Olly, lower the lights please."
7816;iot;hue_lightdim;"give me low lighting in the [house_place : kitchen]";"give me low lighting in the kitchen";"Give me low lighting in the kitchen"
10998;iot;hue_lightdim;"lower brightness of lights";"lower brightness of lights";"Lower brightness of lights."
8618;iot;hue_lightdim;"color of light should be dimmed bright";"color of light should be dimmed bright";"color of light should be dimmed bright."
18560;iot;hue_lightdim;"turn down the lights in the [house_place : living room]";"turn down the lights in the living room";"Turn down the lights in the living room"
9312;iot;hue_lightdim;"down the light power";"down the light power";"down the light power"
5895;iot;hue_lightdim;"minimize the lights";"minimize the lights";"minimize the lights"
