answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
7772;calendar;query;"open events [date : this week]";"open events this week";"open events this week"
26817;calendar;query;"do i have any calendar events [date : this month]";"do i have any calendar events this month";"Olly, do I have any calendar events this month?"
16551;calendar;query;"what are my reminders for [date : this week]";"what are my reminders for this week";"What are my reminders for this week?"
23546;calendar;query;"do i have any [event_name : appointments] scheduled for [date : march twenty four two thousand and seventeen]";"do i have any appointments scheduled for march twenty four two thousand and seventeen";"Do I have any appointments scheduled for March 24, 2017?"
11297;calendar;query;"can you tell me about my [event_name : meetings] [date : next week]";"can you tell me about my meetings next week";"Can you tell me about my mettings next week?"
24487;calendar;query;"is the [event_name : anniversary] event on [date : twenty second of this month] true";"is the anniversary event on twenty second of this month true";"Is the aniversary event on 22nd of this month true"
6375;calendar;query;"what events are going to happen in my [place_name : city] between [time : two] [time : four pm] [date : today]";"what events are going to happen in my city between two four pm today";"What events are going to happen in my city between 2-4pm today?"
13464;calendar;query;"is the [event_name : balloon festival] [date : this weekend]";"is the balloon festival this weekend";"Is the balloon festival this weekend?"
2650;calendar;query;"who is scheduled for [date : tomorrow's] [event_name : meeting]";"who is scheduled for tomorrow's meeting";"Who is scheduled for tomorrow's meeting?"
9935;calendar;query;"what is next in my calendar";"what is next in my calendar";"What is next in my calendar?"
19773;calendar;query;"does my calendar say i'm free on [date : april one two thousand and seventeen]";"does my calendar say i'm free on april one two thousand and seventeen";"Does my calendar say I'm free on April 1, 2017?"
8862;calendar;query;"from [time : four] to [time : six] when do i have a [event_name : free break]";"from four to six when do i have a free break";"From 4 to 6, when do I have a free break?"
2875;calendar;query;"are there any [event_name : meetings] set for next [date : wednesday]";"are there any meetings set for next wednesday";"Are there any meetings set for next Wednesday?"
16834;calendar;query;"what is my schedule for [date : tomorrow] [timeofday : morning]";"what is my schedule for tomorrow morning";"What is my schedule for tomorrow morning."
13176;calendar;query;"is [person : mary's] [event_name : birthday party] [timeofday : tonight]";"is mary's birthday party tonight";"Is Mary's birthday party tonight?"
13221;calendar;query;"tell me what's happening [date : this week]";"tell me what's happening this week";"Tell me what's happening this week."
6228;calendar;query;"do i have a busy day [date : today]";"do i have a busy day today";"Do I have a busy day today?"
23723;calendar;query;"what are [event_name : meeting] scheduled for [date : today]";"what are meeting scheduled for today";"what are meeting scheduled for today"
4720;calendar;query;"what is my next event";"what is my next event";"PDA what is my next event."
