answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
24557;transport;ticket;"[transport_type : train] ticket please";"train ticket please";"train ticket please"
2435;transport;ticket;"reserve a [transport_type : train] ticket for me [date : today] to [place_name : des moines]";"reserve a train ticket for me today to des moines";"reserve a train ticket for me today to des moines"
2272;transport;ticket;"book my [transport_descriptor : first class] ac [transport_type : train] ticket from [place_name : new york] to [place_name : san francisco]";"book my first class ac train ticket from new york to san francisco";"Book my 1st class AC ttrain icket from New York to San Francisco"
20705;transport;ticket;"could you please cancel my [transport_type : train] ticket";"could you please cancel my train ticket";"COULD YOU PLEASE CANCEL MY TRAIN TICKET."
7960;transport;ticket;"book a [transport_type : train] ticket from [place_name : washington dc] to [place_name : savannah georgia]";"book a train ticket from washington dc to savannah georgia";"Book a train ticket from Washington DC to Savannah Georgia"
20605;transport;ticket;"book [transport_type : train] ticket to [place_name : new york]";"book train ticket to new york";"book train ticket to NY"
24418;transport;ticket;"tell me about the cheapest flight fares to [place_name : nj] [date : today]";"tell me about the cheapest flight fares to nj today";"tell me about the cheapest flight fares to NJ today"
16573;transport;ticket;"book a [transport_type : train] ticket from here to [place_name : charleston west virginia] at [time : eight am] [date : today]";"book a train ticket from here to charleston west virginia at eight am today";"Book a train ticket from here to Charleston, West Virginia at 8 AM today"
4228;transport;ticket;"please go to amtrak dot com to purchase tickets";"please go to amtrak dot com to purchase tickets";"Please go to Amtrak.com to purchase tickets"
3801;transport;ticket;"find me [transport_type : train] tickets";"find me train tickets";"find me train tickets"
26632;transport;ticket;"i need to book a [transport_type : train] for [date : tomorrow] to go to [place_name : new york]";"i need to book a train for tomorrow to go to new york";"I need to book a train for [date : tomorrow] to go to New York"
13912;transport;ticket;"find me the earliest [transport_type : train] ticket departing [date : friday] [timeofday : morning] to [place_name : miami]";"find me the earliest train ticket departing friday morning to miami";"Find me the earliest train ticket departing Friday morning to Miami."
17491;transport;ticket;"book a [transport_type : train] ticket to arrive in [place_name : cambridge] by [time : eight thirty pm] [date : today]";"book a train ticket to arrive in cambridge by eight thirty pm today";"Book a train ticket to arrive in Cambridge by 8:30pm today"
3250;transport;ticket;"book a [transport_type : train] ticket from [place_name : orlando] to [place_name : chicago]";"book a train ticket from orlando to chicago";"book a train ticket from Orlando to Chicago"
9874;transport;ticket;"help me buy a [transport_type : train] ticket to [place_name : denver] for next [date : tuesday] [timeofday : morning]";"help me buy a train ticket to denver for next tuesday morning";"Help me buy a train ticket to Denver for next Tuesday morning."
5558;transport;ticket;"ticket for [place_name : new york]";"ticket for new york";"ticket for NY"
18881;transport;ticket;"buy a [transport_type : train] ticket for [date : one week from now] from [place_name : new york] to [place_name : las vegas nevada]";"buy a train ticket for one week from now from new york to las vegas nevada";"Buy a train ticket for one week from now from New York, New York to Las Vegas Nevada"
2093;transport;ticket;"buy a [transport_type : train] ticket to";"buy a train ticket to";"buy a train ticket to"
13571;transport;ticket;"can you check [transport_type : train] schedule to [place_name : berkeley]";"can you check train schedule to berkeley";"can you check train schedule to Berkeley"
