answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
20734;calendar;set;"remind me about my [date : monday] [event_name : meeting] with [person : peter francis] [time : fifteen minutes] before the meeting";"remind me about my monday meeting with peter francis fifteen minutes before the meeting";"Remind me about my Monday meeting with Peter Francis fifteen minutes before the meeting."
25947;calendar;set;"show me the events in my [event_name : work] calendar for [date : next week]";"show me the events in my work calendar for next week";"Show me the events in my work calender for next week."
23094;calendar;set;"the [event_name : meeting] with [person : justin] and [person : katrina] has been changed put it on [date : thursday]";"the meeting with justin and katrina has been changed put it on thursday";"The meeting with Justin and katrina has been changed-put it on Thursday."
26811;calendar;set;"open calendar and make an event reminder";"open calendar and make an event reminder";"Olly, open calendar and make an event reminder."
2119;calendar;set;"remind me off about my [date : tomorrow] [event_name : meeting] sharply at [time : ten]";"remind me off about my tomorrow meeting sharply at ten";"remind me off about my tomorrow meeting sharply at 10"
16153;calendar;set;"please add shopping at [place_name : mall] on [date : twenty six march] at [time : twelve pm]";"please add shopping at mall on twenty six march at twelve pm";"Please add 'shopping at mall' on 26 March at 12pm."
8695;calendar;set;"repeat [event_name : birthday]";"repeat birthday";"repeat birthday"
14855;calendar;set;"put working out on my calendar for [time : eight am] [general_frequency : every day] [date : this week]";"put working out on my calendar for eight am every day this week";"Put working out on my calendar for 8 a.m. every day this week."
20174;calendar;set;"add event to date";"add event to date";"add [event] to [date]"
21145;calendar;set;"schedule [event_name : meeting] with [person : laura]";"schedule meeting with laura";"Schedule meeting with Laura"
7659;calendar;set;"remind me on [date : fifth march] of [general_frequency : every year] to arrange [event_name : wedding anniversary presents]";"remind me on fifth march of every year to arrange wedding anniversary presents";"Remind me on 5th March of every year to arrange wedding anniversary presents"
15926;calendar;set;"can you tell me on [date : tuesday] to give [person : jane] a call";"can you tell me on tuesday to give jane a call";"Can you tell me on tuesday to give Jane a call?"
7348;calendar;set;"make a [event_name : meeting] with [relation : friend]";"make a meeting with friend";"make a meeting with friend"
24792;calendar;set;"tell me when i need to leave the airport";"tell me when i need to leave the airport";"Tell me when I need to leave the airport"
24316;calendar;set;"set [event_name : meeting] with [relation : the ceo] [date : tomorrow]";"set meeting with the ceo tomorrow";"Ok Google, set meeting with the CEO [date : tomorrow]"
3178;calendar;set;"set a calendar event to repeat [general_frequency : yearly] on this date";"set a calendar event to repeat yearly on this date";"Set a calendar event to repeat yearly/weekly/monthly on this date"
14117;calendar;set;"please set a reminder for [event_name : church services] on [date : sundays] for [time : eleven am]";"please set a reminder for church services on sundays for eleven am";"Please set a reminder for church services on Sundays for 11am."
20111;calendar;set;"flag [date : two day after this day] as [event_name : my holiday]";"flag two day after this day as my holiday";"flag two day after this day as my holiday"
1268;calendar;set;"set meeting with [person : joanna] on [date : Saturday] [time : four pm]";"set meeting with joanna on Saturday four pm";"Set meeting with Joanna on Saturday 4 pm."
