answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
9737;takeaway;query;"how is my order";"how is my order";"How is my order"
9097;takeaway;query;"does [business_name : ming ten] do [order_type : take out]";"does ming ten do take out";"Does Ming Ten do take out?"
4052;takeaway;query;"i want to know if the [business_name : olive garden] provides [order_type : takeaway]";"i want to know if the olive garden provides takeaway";"I want to know if The Olive Garden provides takeaway."
4053;takeaway;query;"tell me if the [business_name : olive garden] allows [order_type : takeaway]";"tell me if the olive garden allows takeaway";"Tell me if The Olive Garden allows takeway."
null;takeaway;query;"does [business_name : mcdonalds] do [order_type : takeaway]";"does mcdonalds do takeaway";"null"
10884;takeaway;query;"how long until my order is ready";"how long until my order is ready";"How long until my order is ready?"
23105;takeaway;query;"who takes less of duration of time for [order_type : delivery]";"who takes less of duration of time for delivery";"who takes less of duration of time for delivery"
9143;takeaway;query;"charges of [order_type : delivery]";"charges of delivery";"charges of delivery"
11204;takeaway;query;"is there takeaway at [business_name : papa john's]";"is there takeaway at papa john's";"Is there takeaway at Papa John's?"
13029;takeaway;query;"does [business_name : brick grill] [order_type : deliver]";"does brick grill deliver";"Does Brick Grill deliver"
15251;takeaway;query;"will they deliver to me";"will they deliver to me";"Will they deliver to me ?"
27389;takeaway;query;"can i get [order_type : delivery] from here";"can i get delivery from here";"Can I get delivery from here?"
7180;takeaway;query;"hey does [business_name : open sesame] do [order_type : take out]";"hey does open sesame do take out";"Hey does Open Sesame do take out?"
17946;takeaway;query;"does [business_name : pizza hut] have my order ready";"does pizza hut have my order ready";"Does Pizza Hut have my order ready?"
4051;takeaway;query;"find out if the [business_name : olive garden] will let me do [order_type : takeaway]";"find out if the olive garden will let me do takeaway";"Find out if The Olive Garden will let me do takeaway."
9736;takeaway;query;"how long until my order arrives";"how long until my order arrives";"How long until my order arrives"
10469;takeaway;query;"remember i've ordered a [food_type : cake] for [timeofday : tonight's] [event_name : birthday party] let me know the status please";"remember i've ordered a cake for tonight's birthday party let me know the status please";"Remember I've ordered a cake for tonight's birthday party, let me know the status please"
10692;takeaway;query;"is the last order is ready";"is the last order is ready";"is the last order is ready"
4819;takeaway;query;"does [business_name : mr pizza] [order_type : deliver]";"does mr pizza deliver";"PDA does Mr Pizza deliver?"
