answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
22338;news;query;"The latest [news_topic : climate and weather] news";"The latest climate and weather news";"The latest climate and weather news."
15028;news;query;"[media_type : cnn]";"cnn";"cnn"
10852;news;query;"what's the news in [news_topic : politics]";"what's the news in politics";"What's the news in politics?"
17265;news;query;"celeb news";"celeb news";"celeb news"
10827;news;query;"what's the news in [news_topic : politics] on [media_type : cnn]";"what's the news in politics on cnn";"What's the news in politics on CNN?"
10019;news;query;"what's the news from [media_type : source]";"what's the news from source";"What's the news from source"
4012;news;query;"pull up the headlines please";"pull up the headlines please";"Pull up the headlines please"
19361;news;query;"[news_topic : entertainment] news";"entertainment news";"entertainment news"
20420;news;query;"olly schedule a news update for [date : tomorrow] [time : morning at seven am]";"olly schedule a news update for tomorrow morning at seven am";"Siri, schedule a news update for [date : tomorrow] morning at 7:00 a.m."
12576;news;query;"i want to see the news";"i want to see the news";"I want to see the news."
3514;news;query;"tell me the latest news from [media_type : bbc sports]";"tell me the latest news from bbc sports";"Tell me the latest news from BBC sports"
19369;news;query;"how about the latest news";"how about the latest news";"How about the latest news."
17331;news;query;"what are the results of the [news_topic : election]";"what are the results of the election";"What are the results of the election?"
3920;news;query;"[media_type : cnn] [place_name : world] news";"cnn world news";"cnn world news"
27098;news;query;"get me the latest on current events going on in the [place_name : world]";"get me the latest on current events going on in the world";"Get me the latest on current events going on in the world."
3267;news;query;"what's going around in the [place_name : world] these days";"what's going around in the world these days";"What's going around in the world these days?"
25396;news;query;"give me the [media_type : morning news]";"give me the morning news";"Give me the morning news."
26498;news;query;"economic affairs";"economic affairs";"economic affairs"
9580;news;query;"provide [media_type : wall street journal] news";"provide wall street journal news";"Provide WSJ news"
