answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
17343;iot;cleaning;"start cleaning";"start cleaning";"start cleaning"
4157;iot;cleaning;"how do you turn on the [device_type : robot vacuum cleaner]";"how do you turn on the robot vacuum cleaner";"How do you turn on the robot vacuum cleaner?"
3712;iot;cleaning;"can you turn on the [device_type : vacuum]";"can you turn on the vacuum";"Can you turn on the vacuum?"
3606;iot;cleaning;"robot vacuum the [house_place : hallway] now";"robot vacuum the hallway now";"Robot, vacuum the hallway now"
4158;iot;cleaning;"does the [device_type : robot vacuum cleaner] have to be plugged in";"does the robot vacuum cleaner have to be plugged in";"Does the robot vacuum cleaner have to be plugged in?"
3604;iot;cleaning;"robot vacuum the [house_place : living room] now";"robot vacuum the living room now";"Robot, vacuum the living room now"
8409;iot;cleaning;"have my [device_type : iroomba] clean the [house_place : house]";"have my iroomba clean the house";"Have my iroomba clean the house."
23222;iot;cleaning;"open [device_type : vacuum cleaner]";"open vacuum cleaner";"open vacuum cleaner"
3714;iot;cleaning;"please set the [device_type : vacuum] to start going now";"please set the vacuum to start going now";"Please set the vacuum to start going now."
22592;iot;cleaning;"activate the [device_type : vacuum cleaner]";"activate the vacuum cleaner";"Olly, activate the vacuum cleaner."
11556;iot;cleaning;"start the [device_type : vacuum]";"start the vacuum";"Start the vacuum."
7623;iot;cleaning;"start cleaning [device_type : robot cleaner]";"start cleaning robot cleaner";"Start cleaning, robot cleaner"
13166;iot;cleaning;"turn the [device_type : vacuum] on";"turn the vacuum on";"Turn the vacuum on"
22919;iot;cleaning;"on the button of [device_type : cleaner]";"on the button of cleaner";"on the button of cleaner"
54;iot;cleaning;"hoover the [house_place : carpets] around";"hoover the carpets around";"hoover the carpets around"
23223;iot;cleaning;"run [device_type : vacuum cleaner]";"run vacuum cleaner";"run vacuum cleaner"
