answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
23207;takeaway;order;"find [business_type : hotel] order food name";"find hotel order food name";"find hotel order food name"
4104;takeaway;order;"what is the best [food_type : pizza] near me that [order_type : delivers]";"what is the best pizza near me that delivers";"What is the best pizza near me that delivers"
16858;takeaway;order;"please order me [food_type : pizza and wings] from [business_name : papa johns] now";"please order me pizza and wings from papa johns now";"Please order me pizza and wings from papa johns now"
11907;takeaway;order;"i need two [food_type : pizzas stat]";"i need two pizzas stat";"I need two pizzas STAT!"
7227;takeaway;order;"find and order [food_type : rasgulla] of [business_name : janta sweet home pvt ltd]";"find and order rasgulla of janta sweet home pvt ltd";"Find and Order rasgulla of janta sweet home pvt Ltd"
10619;takeaway;order;"call the closest [food_type : mexican] [business_type : restaurant]";"call the closest mexican restaurant";"Call the closest Mexican restaurant."
11905;takeaway;order;"it's time for [food_type : junk food]";"it's time for junk food";"It's time for junk food!"
7189;takeaway;order;"checkout [business_name : domino] centre near me and order [food_type : cheese pizza]";"checkout domino centre near me and order cheese pizza";"Checkout domino centre near me and order Chese pizza"
11336;takeaway;order;"get large [food_type : pizza with pepperoni]";"get large pizza with pepperoni";"get large pizza with pepperoni"
9119;takeaway;order;"order the best priced general [food_type : tofu] in [business_name : nyack]";"order the best priced general tofu in nyack";"Order the best priced General Tofu in Nyack"
14428;takeaway;order;"order me [food_type : chinese] food";"order me chinese food";"order me chinese food"
4644;takeaway;order;"order a meal from a nice [business_type : restaurant]";"order a meal from a nice restaurant";"Order a meal from a nice restaurant"
23419;takeaway;order;"open [app_name : grubhub]";"open grubhub";"open grubhub"
17698;takeaway;order;"order a medium [food_type : pizza] with [food_type : pepperoni and bacon] on its";"order a medium pizza with pepperoni and bacon on its";"Order a medium pizza with pepperoni and bacon on its"
10727;takeaway;order;"order two medium [food_type : cheese] and one medium [food_type : pepperoni pizza] from [business_name : dominoes]";"order two medium cheese and one medium pepperoni pizza from dominoes";"Order two medium cheese and one medium pepperoni pizza from Dominoes."
10545;takeaway;order;"show me nearby [order_type : takeout] [business_type : restaurants]";"show me nearby takeout restaurants";"Show me nearby takeout restuarants"
12067;takeaway;order;"please order me some [order_type : takeout]";"please order me some takeout";"please order me some takeout"
11828;takeaway;order;"can you please order me some [business_name : mcdonalds]";"can you please order me some mcdonalds";"Can you please order me some Mcdonalds?"
24737;takeaway;order;"tell [business_name : the golden fork] that i want their [food_type : fish risotto] [order_type : delivered]";"tell the golden fork that i want their fish risotto delivered";"Tell the Golden Fork that I want their fish risotto delivered"
