answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
11575;iot;hue_lightoff;"turn [house_place : office] lights off";"turn office lights off";"PDA turn office lights off"
18924;iot;hue_lightoff;"shut off the lights in the [house_place : bedroom]";"shut off the lights in the bedroom";"Shut off the lights in the bedroom"
13145;iot;hue_lightoff;"please turn off the lights in the [house_place : bedroom]";"please turn off the lights in the bedroom";"Please turn off the lights in the (specific room)"
16752;iot;hue_lightoff;"shut off the lights";"shut off the lights";"PDA, shut of the lights"
7247;iot;hue_lightoff;"turn off [device_type : all lights]";"turn off all lights";"turn of all lights"
11777;iot;hue_lightoff;"turn light off";"turn light off";"PDA turn light off"
2102;iot;hue_lightoff;"can you please switch off the lights";"can you please switch off the lights";"Can you please switch of the lights?"
12600;iot;hue_lightoff;"this [house_place : room] lights off";"this room lights off";"This room lights off."
9043;iot;hue_lightoff;"please turn off [house_place : kitchen] light for me";"please turn off kitchen light for me";"Please turn off kitchen light for me"
9002;iot;hue_lightoff;"turn off the light in the [house_place : kitchen]";"turn off the light in the kitchen";"Turn off the light in the kitchen"
6218;iot;hue_lightoff;"turn off the [device_type : lamps]";"turn off the lamps";"Turn off the lamps."
13134;iot;hue_lightoff;"turn [house_place : house] lights off";"turn house lights off";"Turn house lights off."
12142;iot;hue_lightoff;"turn my [house_place : bedroom] lights off";"turn my bedroom lights off";"turn my bedroom lights off"
3902;iot;hue_lightoff;"can you please turn off the lights in this [house_place : room]";"can you please turn off the lights in this room";"Cortana, can you please turn off the lights in this room?"
11515;iot;hue_lightoff;"turn off the [device_type : lamp] in the [house_place : living room]";"turn off the lamp in the living room";"Alexa, turn off the lamp in the living room."
6219;iot;hue_lightoff;"turn off the upstairs lights";"turn off the upstairs lights";"Turn off the upstairs lights."
13181;iot;hue_lightoff;"turn off lights in all [house_place : bathrooms]";"turn off lights in all bathrooms";"Turn off lights in all bathrooms"
2125;iot;hue_lightoff;"turn off the light in the [house_place : living room]";"turn off the light in the living room";"Turn off the light in the leaving room."
8400;iot;hue_lightoff;"turns [house_place : my son's room] lights off";"turns my son's room lights off";"Turns my son's room lights off."
