answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
71;general;commandstop;"olly would you shut off please.";"olly would you shut off please.";"olly would you shut off please."
247;general;commandstop;"just stop please.";"just stop please.";"just stop please."
145;general;commandstop;"please will you just cancel.";"please will you just cancel.";"please will you just cancel."
55;general;commandstop;"just cancel please.";"just cancel please.";"just cancel please."
232;general;commandstop;"olly that will be all.";"olly that will be all.";"olly that will be all."
192;general;commandstop;"could you stop please.";"could you stop please.";"could you stop please."
248;general;commandstop;"olly please can you just stop it.";"olly please can you just stop it.";"olly please can you just stop it."
249;general;commandstop;"olly i would like you stop.";"olly i would like you stop.";"olly i would like you stop."
81;general;commandstop;"would you shut off please.";"would you shut off please.";"would you shut off please."
176;general;commandstop;"could you shut down.";"could you shut down.";"could you shut down."
64;general;commandstop;"i want you cancel.";"i want you cancel.";"i want you cancel."
270;general;commandstop;"that is all, just cancel.";"that is all, just cancel.";"that is all, just cancel."
201;general;commandstop;"olly please would you just stop it.";"olly please would you just stop it.";"olly please would you just stop it."
150;general;commandstop;"olly will you please shut down.";"olly will you please shut down.";"olly will you please shut down."
6;general;commandstop;"olly that's enough, cancel.";"olly that's enough, cancel.";"olly that's enough, cancel."
267;general;commandstop;"could you just cancel.";"could you just cancel.";"could you just cancel."
233;general;commandstop;"olly could you please shut off.";"olly could you please shut off.";"olly could you please shut off."
80;general;commandstop;"olly please could you just cancel.";"olly please could you just cancel.";"olly please could you just cancel."
72;general;commandstop;"olly can you shut up.";"olly can you shut up.";"olly can you shut up."
