answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
10173;iot;hue_lightchange;"make the [house_place : bedroom] lights [color_type : red] and the [house_place : hall] lights [color_type : normal] color please";"make the bedroom lights red and the hall lights normal color please";"PDA: Make the bedroom lights red and the hall lights normal color, please"
18542;iot;hue_lightchange;"please change the [house_place : house] lights to [color_type : blue]";"please change the house lights to blue";"Please change the house lights to blue"
19850;iot;hue_lightchange;"i want to change the light colors";"i want to change the light colors";"I want to change the light colors."
14252;iot;hue_lightchange;"change light colors";"change light colors";"change light colors"
17574;iot;hue_lightchange;"lights color [color_type : red]";"lights color red";"Lights, color red."
38;iot;hue_lightchange;"make the lighting bit more [color_type : warm] here";"make the lighting bit more warm here";"make the lighting bit more warm here"
8114;iot;hue_lightchange;"change light colour to [color_type : yellow]";"change light colour to yellow";"change light colour to yellow"
10198;iot;hue_lightchange;"change the lights in my [house_place : home] to [color_type : orange]";"change the lights in my home to orange";"Change the lights in my home to orange."
9419;iot;hue_lightchange;"put [color_type : dark] colours instead of light ones in the [house_place : house]";"put dark colours instead of light ones in the house";"Put dark colours instead of light ones in the house."
20156;iot;hue_lightchange;"show us [color_type : red]";"show us red";"Show us red."
4668;iot;hue_lightchange;"change the lighting to [color_type : blue]";"change the lighting to blue";"Olly change the lighting to blue"
11036;iot;hue_lightchange;"set the [house_place : living room] lights [change_amount : to fifty percent]";"set the living room lights to fifty percent";"Set the living room lights to 50%"
5697;iot;hue_lightchange;"i'd like some [color_type : red] lighting";"i'd like some red lighting";"I'd like some red lighting Olly."
4753;iot;hue_lightchange;"can you please change the mood of the light";"can you please change the mood of the light";"PDA can you please change the mood of the light."
8191;iot;hue_lightchange;"hi olly change the color of lights in [house_place : my room] to [color_type : red]";"hi olly change the color of lights in my room to red";"Hi google, change the color of lights in my room to red."
8601;iot;hue_lightchange;"turn [house_place : living room] lights [color_type : red]";"turn living room lights red";"Turn living room lights red"
15828;iot;hue_lightchange;"hey olly my the lights a little warmer";"hey olly my the lights a little warmer";"hey siri my the lights a little warmer"
12805;iot;hue_lightchange;"please change the light to [color_type : green]";"please change the light to green";"Please change the light to green"
10172;iot;hue_lightchange;"[color_type : blue] lights please";"blue lights please";"PDA: Blue lights please"
