answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
21612;iot;hue_lightoff;"cut the lights off";"cut the lights off";"PDA, cut the lights off"
14206;iot;hue_lightoff;"please turn off the light in the upstairs [house_place : bedroom]";"please turn off the light in the upstairs bedroom";"Please turn off the light in the upstairs bedroom."
18058;iot;hue_lightoff;"please turn [house_place : bedroom] lights off";"please turn bedroom lights off";"Please turn bedroom lights off."
19683;iot;hue_lightoff;"switch the lights to off";"switch the lights to off";"Switch the lights to off."
13427;iot;hue_lightoff;"please turn off the lights in [house_place : bedroom]";"please turn off the lights in bedroom";"pls turn off the lights in bedroom"
26418;iot;hue_lightoff;"i want the light to be switched off";"i want the light to be switched off";"i want the light to be switched off."
2258;iot;hue_lightoff;"turn off the [house_place : bathroom] lights";"turn off the bathroom lights";"Turn off the bathroom lights"
15338;iot;hue_lightoff;"please shut off the [house_place : kitchen] lights";"please shut off the kitchen lights";"Please shut off the kitchen lights."
16635;iot;hue_lightoff;"cease operating lights";"cease operating lights";"Cease operating lights"
2127;iot;hue_lightoff;"turn off the [house_place : garage] light";"turn off the garage light";"Turn off the garage light."
2648;iot;hue_lightoff;"please set the lights off in the [house_place : living room]";"please set the lights off in the living room";"Please set the lights off in the living room."
11776;iot;hue_lightoff;"turn off the light";"turn off the light";"PDA turn off the light"
2918;iot;hue_lightoff;"turn off [house_place : room] lights";"turn off room lights";"Turn off room lights."
1704;iot;hue_lightoff;"lights off";"lights off";"Lights off"
13426;iot;hue_lightoff;"please turn off the lights in [house_place : patio]";"please turn off the lights in patio";"pls turn off the lights in patio"
8133;iot;hue_lightoff;"turn off [house_place : garage] light";"turn off garage light";"turn off garage light"
8027;iot;hue_lightoff;"switch off the light";"switch off the light";"switch off the light"
2570;iot;hue_lightoff;"by remote sensor";"by remote sensor";"by remote sensor"
10363;iot;hue_lightoff;"turn off the lights in the [house_place : living room] please";"turn off the lights in the living room please";"Turn off the lights in the living room, please."
