answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
20739;qa;definition;"describe [definition_word : rock sand]";"describe rock sand";"describe rock sand"
15641;qa;definition;"describe [definition_word : london] for me please";"describe london for me please";"Describe (insert) for me please"
26008;qa;definition;"what defines a [definition_word : triangle]";"what defines a triangle";"What defines a triangle?"
26972;qa;definition;"give me the definition of [definition_word : arrow]";"give me the definition of arrow";"give me the definition of arrow"
20737;qa;definition;"what is [definition_word : rock sand]";"what is rock sand";"what is rock sand"
26562;qa;definition;"what is [definition_word : telekenesis]";"what is telekenesis";"Alexa, what is PDA?"
18272;qa;definition;"siri what is the definition of [definition_word : ziggurat]";"siri what is the definition of ziggurat";"Siri, what is the definition of ziggurat?"
27412;qa;definition;"what is this thing";"what is this thing";"What is this thing?"
26527;qa;definition;"please describe a [definition_word : car]";"please describe a car";"please describe object A."
23258;qa;definition;"can you tell me what [definition_word : haggis] looks like";"can you tell me what haggis looks like";"Can you tell me what haggis looks like?"
27190;qa;definition;"i need to get the definition of a word [definition_word : massive]";"i need to get the definition of a word massive";"I need to get the definition of a word"
7794;qa;definition;"origin of word";"origin of word";"origin of word"
16845;qa;definition;"give me the specs on [definition_word : the bugatti veyron]";"give me the specs on the bugatti veyron";"Give me the specs on the Bugatti Veyron."
24116;qa;definition;"whats the definition of [definition_word : indignation]";"whats the definition of indignation";"whats the definition of indignation"
25980;qa;definition;"could you explain the meaning of [definition_word : exorbitant] for me please";"could you explain the meaning of exorbitant for me please";"Could you explain the meaning of exorbitantfor me please?"
26180;qa;definition;"please describe an [definition_word : elephant] to me";"please describe an elephant to me";"Please describe an elephant to me."
15556;qa;definition;"what does [definition_word : potato] mean";"what does potato mean";"What does potato mean?"
17545;qa;definition;"what is this";"what is this";"what is this"
24585;qa;definition;"give me the description of a [definition_word : mobile battery functioning]";"give me the description of a mobile battery functioning";"Give me the description of a mobile battery functioning"
