answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
17694;audio;volume_up;"made media volume louder";"made media volume louder";"made media volume louder"
3906;audio;volume_up;"increase the volume [change_amount : to max] please";"increase the volume to max please";"Increase the volume to max, please."
3199;audio;volume_up;"please decrease the volume of this song";"please decrease the volume of this song";"Please decrease the volume of this song"
13099;audio;volume_up;"speak louder please";"speak louder please";"Speak louder please"
11706;audio;volume_up;"please turn the music volume up";"please turn the music volume up";"Please turn the music volume up."
13684;audio;volume_up;"i can't hear you can you say it again louder";"i can't hear you can you say it again louder";"Echo I can't hear you can you say it again louder."
3006;audio;volume_up;"i can't hear just increase the volume";"i can't hear just increase the volume";"I can't hear just increase the volume."
9697;audio;volume_up;"please turn up the volume [change_amount : to twenty one]";"please turn up the volume to twenty one";"Please turn up the volume to 21."
8305;audio;volume_up;"increase volume [change_amount : by two levels]";"increase volume by two levels";"Increase volume by two levels"
19187;audio;volume_up;"speaker volume increase";"speaker volume increase";"Speaker volume (increase/decrease)"
7061;audio;volume_up;"the music volume should increase [change_amount : to ninety]";"the music volume should increase to ninety";"The music volume should increase to 90"
21410;audio;volume_up;"turn the volume up on [device_type : music player]";"turn the volume up on music player";"turn the volume up on music player"
17849;audio;volume_up;"can you turn up the volume";"can you turn up the volume";"can you turn up the volume?"
