answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
9340;weather;query;"what is the forecast";"what is the forecast";"what is the forecast?"
17641;weather;query;"what is the weather like outside";"what is the weather like outside";"Olly what is the weather like outside"
3709;weather;query;"what will the weather be for the [date : next week]";"what will the weather be for the next week";"What will the weather be for the next week?"
8360;weather;query;"what a [weather_descriptor : sunny] day";"what a sunny day";"what a sunny day."
14452;weather;query;"how is the weather down in [place_name : orange tx]";"how is the weather down in orange tx";"How is the weather down in Orange, Tx?"
22672;weather;query;"should i take an [weather_descriptor : umbrella] [date : today]";"should i take an umbrella today";"Should I take an umberlla today?"
3483;weather;query;"what is the current [weather_descriptor : temperature] outside";"what is the current temperature outside";"What is the current temperature and humidity outside"
17542;weather;query;"will it be [weather_descriptor : raining] on [date : thursday]";"will it be raining on thursday";"Will it be raining on Thursday?"
18381;weather;query;"is it going to be [weather_descriptor : nice] [date : tomorrow]";"is it going to be nice tomorrow";"Is it going to be nice tomorrow?"
25724;weather;query;"i am need my [weather_descriptor : hat] [date : today]";"i am need my hat today";"I AM NEED MY HAP TODAY"
12510;weather;query;"what is the forecast for the [date : week]";"what is the forecast for the week";"What is the forecast for the week"
14604;weather;query;"whats the weather like";"whats the weather like";"whats the weather like"
27021;weather;query;"weather report of the [time : week]";"weather report of the week";"weather report of the week"
12647;weather;query;"is it going to [weather_descriptor : snow]";"is it going to snow";"Is it going to snow?"
23932;weather;query;"what are the [weather_descriptor : estimated temperatures] [timeofday : this afternoon]";"what are the estimated temperatures this afternoon";"what are the estimated temperatures this afternoon"
5171;weather;query;"how's weather [date : today]";"how's weather today";"how's weather today?"
26615;weather;query;"do i need to wear a [weather_descriptor : coat] [date : today]";"do i need to wear a coat today";"do I need to wear a coat today?"
25311;weather;query;"whats the [weather_descriptor : average temperature] in [place_name : mangalore] for [date : this week]";"whats the average temperature in mangalore for this week";"Whats the average temperature in Mangalore for this week"
25361;weather;query;"is [place_name : mysore] going to be [weather_descriptor : very hot and humid] [date : today] whats the weather status";"is mysore going to be very hot and humid today whats the weather status";"Is Mysore going to be very hot and humid today, whats the weather status"
