answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
7990;social;query;"what are [date : today's] highlights from [media_type : facebook]";"what are today's highlights from facebook";"What are today's highlights from [Twitter account name]?"
4600;social;query;"check my [media_type : twitter] account";"check my twitter account";"Check my Twitter account"
8516;social;query;"has [person : sarah] posted anything [date : today]";"has sarah posted anything today";"Has Sarah posted anything today?"
24859;social;query;"what notifications do i have in [media_type : social media]";"what notifications do i have in social media";"What notifications do I have in social media?"
11006;social;query;"any new interests from [person : linda]";"any new interests from linda";"Any new Pinterests from Linda?"
20684;social;query;"please update me on my social media accounts";"please update me on my social media accounts";"Please update me on my social media accounts."
8103;social;query;"is there any post from my [relation : friend] [person : mike] in [media_type : facebook]";"is there any post from my friend mike in facebook";"is there any post from my friend Mike in facebook"
4136;social;query;"how many likes does my last [media_type : instagram] photo have";"how many likes does my last instagram photo have";"How many likes does my last instagram photo have"
26591;social;query;"was there any articles on [news_topic : shark attacks] on [media_type : snapchat] [date : yesterday]";"was there any articles on shark attacks on snapchat yesterday";"Was there any articles on shark attacks on snapchat yesterday?"
4145;social;query;"open [media_type : facebook messenger]";"open facebook messenger";"Open facebook messenger"
24412;social;query;"what are the latest updates on my [media_type : facebook] account";"what are the latest updates on my facebook account";"What are the latest updates on my Facebook account"
10653;social;query;"social media updates";"social media updates";"Social media updates"
4146;social;query;"how many likes does my status from [date : yesterday] have";"how many likes does my status from yesterday have";"How many likes does my status from yesterday have?"
11363;social;query;"please inform me of any new status updates";"please inform me of any new status updates";"Please inform me of any new status updates?"
24860;social;query;"do i have any new messages in [media_type : twitter] [media_type : instagram] or [media_type : facebook]";"do i have any new messages in twitter instagram or facebook";"Do I have any new messages in twitter, Instagram, or Facebook?"
11961;social;query;"can you please update me on the latest [media_type : tweets] from my feed";"can you please update me on the latest tweets from my feed";"Can you please update me on the latest tweets from my feed?"
18422;social;query;"tell me what's happening on [media_type : instagram]";"tell me what's happening on instagram";"Tell me what's happening on Instagram"
12941;social;query;"has anyone commented on my status";"has anyone commented on my status";"Has anyone commented on my status?"
