answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
569;general;negate;"nope, you are incorrect.";"nope, you are incorrect.";"nope, you are incorrect."
70;general;negate;"that must be some mistakes.";"that must be some mistakes.";"that must be some mistakes."
713;general;negate;"you are leading me into wrong.";"you are leading me into wrong.";"you are leading me into wrong."
58;general;negate;"stop, you didn't instruction the request right.";"stop, you didn't instruction the request right.";"stop, you didn't instruction the request right."
239;general;negate;"no, you gave me not correct information.";"no, you gave me not correct information.";"no, you gave me not correct information."
430;general;negate;"hmm, it is not what i wanted.";"hmm, it is not what i wanted.";"hmm, it is not what i wanted."
587;general;negate;"hmm, not correct response.";"hmm, not correct response.";"hmm, not correct response."
559;general;negate;"hmm, you gave me not correct information.";"hmm, you gave me not correct information.";"hmm, you gave me not correct information."
744;general;negate;"i am sorry but this was not the right command.";"i am sorry but this was not the right command.";"i am sorry but this was not the right command."
628;general;negate;"i am sorry but it's not the right answer.";"i am sorry but it's not the right answer.";"i am sorry but it's not the right answer."
28;general;negate;"sorry but that's not the correct response.";"sorry but that's not the correct response.";"sorry but that's not the correct response."
228;general;negate;"please rectify the command.";"please rectify the command.";"please rectify the command."
633;general;negate;"you had me incorrectly.";"you had me incorrectly.";"you had me incorrectly."
916;general;negate;"oh no, this was not what i was searching for.";"oh no, this was not what i was searching for.";"oh no, this was not what i was searching for."
151;general;negate;"hmm, you've done this all in wrong manner.";"hmm, you've done this all in wrong manner.";"hmm, you've done this all in wrong manner."
362;general;negate;"i think you are wrong.";"i think you are wrong.";"i think you are wrong."
685;general;negate;"shit, that isn't what i wanted.";"shit, that isn't what i wanted.";"shit, that isn't what i wanted."
542;general;negate;"shit, it isn't what i was searching for.";"shit, it isn't what i was searching for.";"shit, it isn't what i was searching for."
915;general;negate;"the command is not correct.";"the command is not correct.";"the command is not correct."
