answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
10611;music;likeness;"i want to listen [general_frequency : daily] to this song";"i want to listen daily to this song";"I want to listen daily to this song"
14724;music;likeness;"this is a good tune please notate file accordingly";"this is a good tune please notate file accordingly";"This is a good tune, please notate file accordingly."
11534;music;likeness;"i love [music_genre : hip hop]";"i love hip hop";"PDA I love hip-hop"
3758;music;likeness;"please save this song";"please save this song";"please save this song"
14722;music;likeness;"please note on song title good tune";"please note on song title good tune";"Please note on song title, good tune."
3157;music;likeness;"save my music preferences";"save my music preferences";"Save my music preferences"
17710;music;likeness;"hey i like music by [artist_name : sigur ros]";"hey i like music by sigur ros";"Hey Olly I like music by Sigur Ros"
13943;music;likeness;"you have to check out [artist_name : kfi] he's the best";"you have to check out kfi he's the best";"Olly you have to check out Kfix he's the best"
4305;music;likeness;"i find [music_genre : rap] music really enjoyable";"i find rap music really enjoyable";"I find rap music really enjoyable."
10391;music;likeness;"add this song to my playlist";"add this song to my playlist";"PDA: Add this song to my playlist"
11439;music;likeness;"i like this song what is it can you please repeat it once";"i like this song what is it can you please repeat it once";"I like this song, what is it? Can you please repeat it once?"
14339;music;likeness;"note current song as awesome please";"note current song as awesome please";"Note current song as awesome please."
8557;music;likeness;"i love anything by [artist_name : elton john]";"i love anything by elton john";"I love anything by Elton John."
9251;music;likeness;"i am forever [music_genre : hip hop]";"i am forever hip hop";"PDA I am forever hip hop."
7828;music;likeness;"save that song and my opinion";"save that song and my opinion";"save that song and my opinion"
9095;music;likeness;"send this song to my favorites";"send this song to my favorites";"Send this song to my favorites"
2114;music;likeness;"how about you save this music";"how about you save this music";"How about you save this music?"
5679;music;likeness;"please save that song";"please save that song";"please save that song"
