answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
22669;lists;query;"open [app_name : note pad]";"open note pad";"Open note pad"
21093;lists;query;"what is included in the [list_name : tour's] list";"what is included in the tour's list";"What is included in the tour's list?"
8149;lists;query;"tell me about the list";"tell me about the list";"tell me about the list."
3026;lists;query;"speak all items for to day";"speak all items for to day";"speak all items for to day"
11175;lists;query;"read my [list_name : grocery] list";"read my grocery list";"Read my grocery list"
16594;lists;query;"what is on the list for [date : today]";"what is on the list for today";"What is on the list for today ?"
13667;lists;query;"read my lists to me";"read my lists to me";"Olly read my lists to me"
26668;lists;query;"tell me what is on my [list_name : grocery] list for [date : this week]";"tell me what is on my grocery list for this week";"Tell me what is on my grocery list for this week."
791;lists;query;"how many events on my list";"how many events on my list";"How many events on my list?"
19164;lists;query;"what are the items on my list";"what are the items on my list";"What are the items on my list?"
15126;lists;query;"put on the [device_type : screen] the lists i have available";"put on the screen the lists i have available";"Put on the screen the lists I have available."
22857;lists;query;"List all the lists on this device";"List all the lists on this device";"list all the lists on this device."
20133;lists;query;"what's on my list to do [date : today]";"what's on my list to do today";"What's on my list to do today?"
18603;lists;query;"whats on my list for the time being";"whats on my list for the time being";"Whats on my list  agenda for the time being"
23060;lists;query;"my [list_name : party] list";"my party list";"my party list"
3334;lists;query;"do i have anything lists made for [list_name : christmas shopping]";"do i have anything lists made for christmas shopping";"Do I have anything lists made for christmas shopping?"
8416;lists;query;"what is on my [list_name : to do] list [date : today]";"what is on my to do list today";"What is on my to-do list today?"
13668;lists;query;"tell me what lists i currently have";"tell me what lists i currently have";"Olly tell me what lists I currently have"
7842;lists;query;"what are all my lists please";"what are all my lists please";"What are all my lists please"
