answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
19535;recommendation;events;"i want to know what are happening now in me area";"i want to know what are happening now in me area";"I want to know what are happening now in my area"
5366;recommendation;events;"is there any [event_name : concerts] taking place in [place_name : new york] [date : today]";"is there any concerts taking place in new york today";"Is there any concerts taking place in new York today"
24553;recommendation;events;"what's going on [place_name : around the neighborhood]";"what's going on around the neighborhood";"What's going on around the neighborhood?"
15823;recommendation;events;"what's happening in my town";"what's happening in my town";"What's happening in my town?"
22133;recommendation;events;"whats happening in [place_name : ny]";"whats happening in ny";"whats happening in ny"
3316;recommendation;events;"what events are going in my [place_name : town] [date : this week]";"what events are going in my town this week";"What events are going in my town this week"
20594;recommendation;events;"show local events near me";"show local events near me";"show local events near me"
26626;recommendation;events;"i need all the local events for [place_name : this area] that are being held [time : this weekend]";"i need all the local events for this area that are being held this weekend";"I need all the local events for this area that are being held this weekend."
2022;recommendation;events;"any specific event in [place_name : washington]";"any specific event in washington";"Any specific event in Washington ?"
17191;recommendation;events;"what events are going on in the area";"what events are going on in the area";"What events are going on in the area?"
12544;recommendation;events;"what is going on today in [place_name : biloxi]";"what is going on today in biloxi";"What is going on today in Biloxi"
19973;recommendation;events;"[event_name : running competitions] on [place_name : the west side]";"running competitions on the west side";"running competitions on the west side"
10295;recommendation;events;"what events are in me area";"what events are in me area";"What events are in my area?"
13861;recommendation;events;"local events";"local events";"local events"
17664;recommendation;events;"to which event can i go in [place_name : milan] now";"to which event can i go in milan now";"To which event can I go in Milan now?"
3430;recommendation;events;"what [event_name : gun shows] are in [place_name : tulsa]";"what gun shows are in tulsa";"what gun shows are in tulsa?"
20611;recommendation;events;"Show current local events";"Show current local events";"Show current local events"
20969;recommendation;events;"[date : today's] local events";"today's local events";"Today's local events"
17192;recommendation;events;"is there anything special going on nearby";"is there anything special going on nearby";"Is there anything special going on nearby?"
