answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
23565;qa;currency;"what is a [currency_name : canadian dollar] worth in the [currency_name : us]";"what is a canadian dollar worth in the us";"What is a Canadian dollar worth in the US?"
25635;qa;currency;"convert one [currency_name : pound] to [currency_name : us dollar]";"convert one pound to us dollar";"convert 1 pound to US dollar"
26090;qa;currency;"how much is [currency_name : indian rupee] going against [currency_name : us dollar]";"how much is indian rupee going against us dollar";"How much is indian rupee going against US dollar?"
17251;qa;currency;"what is the exchange between [currency_name : dollar] and [currency_name : british pound]";"what is the exchange between dollar and british pound";"What is the exchange between dollar and British pound"
19758;qa;currency;"what is the [currency_name : us dollar] equivalent of one [currency_name : euro]";"what is the us dollar equivalent of one euro";"what is the u.s. dollar exuivalent of 1 euro"
19802;qa;currency;"Show me popular exchange rates";"Show me popular exchange rates";"Show me popular exchange rates"
24899;qa;currency;"how much is twenty [currency_name : argentinian pesos] in [currency_name : pounds]";"how much is twenty argentinian pesos in pounds";"How much is 20 Argentinian pesos in pounds"
22322;qa;currency;"tell me the exchange rate of [currency_name : rupee] for [currency_name : dollar]";"tell me the exchange rate of rupee for dollar";"tell me the exchange rate of rupee for dollar"
16366;qa;currency;"how many [currency_name : dollars] are there in a [currency_name : g. b. p.]";"how many dollars are there in a g. b. p.";"How many [currency_source : dollars] are there in a GBP?"
25134;qa;currency;"rate [currency_name : u. s. d.] to [currency_name : g. b. p.]";"rate u. s. d. to g. b. p.";"rate usd gbp"
15704;qa;currency;"how much is five [currency_name : dollars] worth in [currency_name : euros]";"how much is five dollars worth in euros";"How much is five [currency_source : dollars] worth in Euros?"
19631;qa;currency;"[currency_name : u. s. d.] position now";"u. s. d. position now";"USD position now?"
18728;qa;currency;"how much is two thousand [currency_name : yen] in [currency_name : u. s. d.]";"how much is two thousand yen in u. s. d.";"How much is 2000 yen in USD"
18343;qa;currency;"what is the current exchange rate of [currency_name : euro] to [currency_name : dollar]";"what is the current exchange rate of euro to dollar";"What is the current exchange rate of Euro to dollar"
22534;qa;currency;"what is the exchange rate as of [date : today]";"what is the exchange rate as of today";"What is the exchange rate as of today"
22375;qa;currency;"what's the rate between [currency_name : pesos] and [currency_name : yen]";"what's the rate between pesos and yen";"What's the rate between pesos and yen?"
16646;qa;currency;"what is the [currency_name : yen] [currency_name : us dollar] exchange rate";"what is the yen us dollar exchange rate";"What is the Yen Us Dollar exchange rate?"
19801;qa;currency;"what is the current exchange rate between dollars and euros";"what is the current exchange rate between dollars and euros";"What is the current exchange rate between dollars and euros?"
25633;qa;currency;"convert one [currency_name : us dollar] to [currency_name : british pound]";"convert one us dollar to british pound";"convert 1 US dollar to british pound"
