answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
10187;qa;maths;"how much is remaining after subtracting four from eight";"how much is remaining after subtracting four from eight";"How much is remaining after subtracting 4 from 8?"
12443;qa;maths;"what is nine time ten";"what is nine time ten";"What is 9 - 10"
4207;qa;maths;"what does two plus two equal";"what does two plus two equal";"What does two plus two equal?"
12395;qa;maths;"resolve this thirty twelve";"resolve this thirty twelve";"Resolve this 30 -12"
null;qa;maths;"what is the total of 500 and 23";"what is the total of 500 and 23";"null"
4500;qa;maths;"how many three are available in twenty seven";"how many three are available in twenty seven";"howmany 3 are available in 27"
8966;qa;maths;"what's thirteen plus fourteen";"what's thirteen plus fourteen";"What's 13+14?"
12442;qa;maths;"what is four plus five";"what is four plus five";"What is 4 + 5"
11216;qa;maths;"what is two times two";"what is two times two";"what is 2 times 2"
7308;qa;maths;"what is two plus two";"what is two plus two";"What is (9+4/5-3)^10?"
7307;qa;maths;"what is the factorial of x";"what is the factorial of x";"What is the factorial of (9/3)?"
23405;qa;maths;"what is the remainder when five hundred and twenty one is divided by three";"what is the remainder when five hundred and twenty one is divided by three";"What is the reminder when 521 is divided by 3?"
24272;qa;maths;"multiply one thousand by twelve";"multiply one thousand by twelve";"Multiply one thousand by twelve."
13294;qa;maths;"what is six times sixty eight";"what is six times sixty eight";"What is six times sixty-eight?"
