answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
185;general;explain;"s1, please explain me more on your answers.";"s1, please explain me more on your answers.";"s1, please explain me more on your answers."
23;general;explain;"will you explain me about the last sentence further please.";"will you explain me about the last sentence further please.";"will you explain me about the last sentence further please."
681;general;explain;"what do you mean by it.";"what do you mean by it.";"what do you mean by it."
634;general;explain;"what you have said was not so clear.";"what you have said was not so clear.";"what you have said was not so clear."
392;general;explain;"s2, i am unclear about your words.";"s2, i am unclear about your words.";"s2, i am unclear about your words."
274;general;explain;"will you please rephrase me further on that.";"will you please rephrase me further on that.";"will you please rephrase me further on that."
406;general;explain;"can you please further elaborate what you just said.";"can you please further elaborate what you just said.";"can you please further elaborate what you just said."
222;general;explain;"i couldn't get what you've said.";"i couldn't get what you've said.";"i couldn't get what you've said."
642;general;explain;"can you elaborate further on this to me please.";"can you elaborate further on this to me please.";"can you elaborate further on this to me please."
614;general;explain;"s1, can you please explain more on what you've said to me.";"s1, can you please explain more on what you've said to me.";"s1, can you please explain more on what you've said to me."
64;general;explain;"s2, i could not catch up with you.";"s2, i could not catch up with you.";"s2, i could not catch up with you."
128;general;explain;"can you please clarify me more on your answers.";"can you please clarify me more on your answers.";"can you please clarify me more on your answers."
557;general;explain;"what did you mean by saying this.";"what did you mean by saying this.";"what did you mean by saying this."
267;general;explain;"could not understand it.";"could not understand it.";"could not understand it."
506;general;explain;"would you please once again explain me about your words.";"would you please once again explain me about your words.";"would you please once again explain me about your words."
148;general;explain;"s2, do not get the last sentence.";"s2, do not get the last sentence.";"s2, do not get the last sentence."
371;general;explain;"i don't understand what you have said.";"i don't understand what you have said.";"i don't understand what you have said."
242;general;explain;"s2, can not get this.";"s2, can not get this.";"s2, can not get this."
24;general;explain;"your response was not clear.";"your response was not clear.";"your response was not clear."
