answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
46;general;affirm;"yes that's amazing.";"yes that's amazing.";"yes that's amazing."
29;general;affirm;"yes great response to the command.";"yes great response to the command.";"yes great response to the command."
98;general;affirm;"yeap you've understood the answer right.";"yeap you've understood the answer right.";"yeap you've understood the answer right."
369;general;affirm;"you've done your understanding correcly.";"you've done your understanding correcly.";"you've done your understanding correcly."
312;general;affirm;"yeap it's good.";"yeap it's good.";"yeap it's good."
499;general;affirm;"exact.";"exact.";"exact."
302;general;affirm;"yeap you have got my instructions exactly.";"yeap you have got my instructions exactly.";"yeap you have got my instructions exactly."
88;general;affirm;"yes right response.";"yes right response.";"yes right response."
265;general;affirm;"you have done command exactly.";"you have done command exactly.";"you have done command exactly."
438;general;affirm;"command was confirmed.";"command was confirmed.";"command was confirmed."
217;general;affirm;"yeap you have got my instructions perfectly.";"yeap you have got my instructions perfectly.";"yeap you have got my instructions perfectly."
390;general;affirm;"that's confirmed.";"that's confirmed.";"that's confirmed."
136;general;affirm;"you've understood command perfectly.";"you've understood command perfectly.";"you've understood command perfectly."
421;general;affirm;"you understood command exactly.";"you understood command exactly.";"you understood command exactly."
304;general;affirm;"yeap correct response to the command.";"yeap correct response to the command.";"yeap correct response to the command."
261;general;affirm;"yeah it's confirmed.";"yeah it's confirmed.";"yeah it's confirmed."
504;general;affirm;"excellent response to the command.";"excellent response to the command.";"excellent response to the command."
148;general;affirm;"that is correct.";"that is correct.";"that is correct."
297;general;affirm;"yeah great response.";"yeah great response.";"yeah great response."
