answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
19282;alarm;query;"is my alarm set";"is my alarm set";"Is my alarm set?"
17727;alarm;query;"all alarms";"all alarms";"<All alarms>"
18574;alarm;query;"tell me what alarms are set for me";"tell me what alarms are set for me";"Hey Google, tell me what alarms are set for me."
11781;alarm;query;"next alarm";"next alarm";"next alarm"
8651;alarm;query;"when is the next alarm";"when is the next alarm";"when is the neat alaram"
1541;alarm;query;"show alarms";"show alarms";"Show alarms"
15666;alarm;query;"let me know about any alarms set [date : today]";"let me know about any alarms set today";"Let me know about any alarms set today."
3387;alarm;query;"confirm my alarm settings";"confirm my alarm settings";"confirm my alarm settings"
24405;alarm;query;"give me the alarm times for the [time : next two days]";"give me the alarm times for the next two days";"Give me the alarm times for the next two days."
15576;alarm;query;"let me know the alarm time";"let me know the alarm time";"Let me know the alarm time."
25327;alarm;query;"is there any alarm active";"is there any alarm active";"Is there any alarm active?"
22760;alarm;query;"what alarms are set in the [house_place : house]";"what alarms are set in the house";"WHAT ALARMS ARE SET IN THE HOUSE?"
1540;alarm;query;"do i have any alarms";"do i have any alarms";"Do I have any alarms"
17389;alarm;query;"have i set any alarms in the [timeofday : morning]";"have i set any alarms in the morning";"Have I set any alarms in the morning?"
25500;alarm;query;"check if i have set any alarm for [timeofday : morning]";"check if i have set any alarm for morning";"Check if I have set any alarm for morning"
18575;alarm;query;"list all of my upcoming alarms";"list all of my upcoming alarms";"OK Google, list all of my upcoming alarms."
3603;alarm;query;"my alarms";"my alarms";"My alarms"
12130;alarm;query;"do i have any alarms set for [time : six am] [date : tomorrow]";"do i have any alarms set for six am tomorrow";"do I have any alarms set for 6 am tomorrow?"
18276;alarm;query;"how many alarms are currently on my phone";"how many alarms are currently on my phone";"How many alarms are currently on my phone"
