answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
25154;play;music;"put [music_genre : classic rock] on";"put classic rock on";"alexa put classic rock on"
16693;play;music;"let me hear some music";"let me hear some music";"Let me hear some music"
23973;play;music;"play me all [music_genre : jazz] music";"play me all jazz music";"play me all jazz music"
3185;play;music;"play all the latest [music_genre : pop] songs";"play all the latest pop songs";"Play all the latest pop songs"
24402;play;music;"please play for me [artist_name : elvis presley] song again";"please play for me elvis presley song again";"Please paly for me Elvis Preley song again"
7954;play;music;"play music";"play music";"Play music"
8948;play;music;"i want to hear [song_name : play that funky music]";"i want to hear play that funky music";"I want to hear Play That Funky Music."
3187;play;music;"play [playlist_name : happy playlist] next";"play happy playlist next";"Play x playlist next"
21379;play;music;"play music from [playlist_name : workout playlist]";"play music from workout playlist";"Play music from workout playlist"
2872;play;music;"please play me a song from my favourite list";"please play me a song from my favourite list";"please play me a song from my fevorate list"
27147;play;music;"play me an [music_descriptor : upbeat] song through your speakers";"play me an upbeat song through your speakers";"Olly, play me an upbeat song through your speakers."
4317;play;music;"coordinate all [music_genre : pop] song genres";"coordinate all pop song genres";"Coordinate all pop song genres"
11449;play;music;"play my [music_genre : country] playlist";"play my country playlist";"Alexa play my country playlist."
21913;play;music;"Play something random from [app_name : google play]";"Play something random from google play";"Play something random from Google Play"
24632;play;music;"Song next please";"Song next please";"song next please"
13236;play;music;"time to workout";"time to workout";"Time to workout"
3140;play;music;"play the latest song [artist_name : adele]";"play the latest song adele";"play the latest song Adele"
17707;play;music;"play from [playlist_name : smashing pumpkins]";"play from smashing pumpkins";"Play from Smashing Pumpkins."
21495;play;music;"please play only [music_descriptor : sad] song in [device_type : music player]";"please play only sad song in music player";"Please Play only sad song in music player."
